34,574,-854,417346.4547,3823397.43676,862.50171,50.395836,7.6231394,33.623138,33.772697,43.870434,39.870434,19.247293,5,1,2,5,7,67,167.37686,105,68.525406,84.752708,103.54641,133.75372,173.75372,218.37686,263,257.37686,222.37686
35,308,-558,151346.4547,4119397.43676,25.676533,46.217655,13,36,37,42,35.217655,21,5,1,0,1,7,72,181.67653,119,74,107,128,156,192.87233,227.54112,255.78235,248,223.54112
36,707,-816,550346.4547,3861397.43676,765.0769,15.620642,6,8,12.620642,14.156864,13.620642,6,4,1,10.156864,15,10,83.042191,196.50597,126.47524,82.946312,107.96975,131.8546,169.60185,219.4101,269.50598,306.50598,294.88531,256.06564
37,516,-880,359346.4547,3797397.43676,591.78619,101.67476,13.494689,75.286293,71.250381,100.32145,86.816139,36.954224,7.494689,2,0.54046649,4.494689,10.494689,94.426666,177.18311,128.34573,98.355598,106.38088,113.42667,134.8862,162.72357,196.23369,235.53059,237.50456,214.65807
38,128,-164,-28653.5453,4513397.43676,1057.0535,194.3782,79.07476,183.56622,199.98291,159.9615,149.89105,69.96151,33.491455,15.675159,5,16.604708,27.908148,24.925238,109.32053,52.995689,24.621798,41.03849,49.525635,73.596085,112.2436,153.38451,186.265,185.2222,154.73723
39,270,-250,113346.4547,4427397.43676,1102.1691,121.56898,30.160952,61.568985,105.56898,89.939301,71.568985,58.142097,22.512413,7.512414,1,3.3891752,17.512413,33.196823,122.8265,62.196823,33.585999,45.585999,55.196823,83.567139,126.19682,168.70923,199.586,196.33891,167.19682
40,394,-267,237346.4547,4410397.43676,1458.1721,54.312103,21.656052,44.87706,40.87706,46.221008,35.221008,18.656052,25,15,9,9,14,-8.1229391,97.92482,38.312103,-0.77899098,17.442019,40.533112,72.533112,114.53311,159.96815,197.78596,190.44202,152.22101
41,813,-1054,656346.4547,3623397.43676,5.0169697,8,7,4,8.0061235,4.0061231,3,2,0,0,3,10,6,124,241,173,126,148,173.28212,211,253,300.69479,336.73483,331.9769,301
42,373,-284,216346.4547,4393397.43676,1590.2605,102.1564,43.636101,88.68911,87.68911,85.987595,72.739494,33.053005,27.585712,17.168804,9,12.050386,19.416908,-18.053007,89.580475,29.946993,-11.002621,2.5300851,27.36128,58.361279,99.113174,143.36128,174.6485,170.28198,137.28198
43,312,-389,155346.4547,4288397.43676,478.04684,179.47418,50.889572,120.36375,148.77914,129.77914,120.58586,69.806717,25,8,2,4,14.889572,67,165.16571,104,68,86.027573,99.110428,125.19328,165.19328,206.86075,241.33253,237.19328,211.88957
44,517,-517,360346.4547,4160397.43676,2156.1467,49.294285,13,33,39.263577,42.263577,33.263577,21,16,12,12,13,16,-14.03071,79.073647,25.042934,-10.03071,-0.95706576,15.042934,44.74865,87.485069,136.45436,172.70572,164.41086,126.70571
45,420,-857,263346.4547,3820397.43676,725.6853,135.35631,14.680788,89.250114,99.050362,144.87442,112.26169,47.212177,8.58533,1,0,1,10.89212,83.85334,160.27686,116.7994,87.956795,93.383881,95.641159,113.21323,140.11861,172.90285,209.0531,209.52969,189.78697
46,153,-197,-3653.54530003,4480397.43676,801.66736,171.96214,57.800152,153.40083,160.98776,147.21323,136.26013,56.107555,22.293276,12.459975,3.0469012,11.152573,23.459976,38.420601,131.34808,69.174225,38.420601,56.76115,67.974747,96.949127,138.7943,181.7943,217.1017,213.46788,182.1017
47,443,-570,286346.4547,4107397.43676,1179.0878,165.75635,38.958141,115.91628,134.7982,148.75635,137.76093,77.958145,26.962715,8.9954271,2.9627161,3,19.844633,48.083714,139.24365,81.234505,50.201797,59.088287,67.243652,95.280937,138.21552,186.23907,225.21552,221.13014,187.28551
48,167,-261,10346.4547,4416397.43676,909.31335,182.09932,59.166153,155.00899,164.61696,146.09932,139.09932,64.6838,22.12562,9.9096746,2.6079721,8.8409615,21.358608,45.674809,132.86726,72.384911,44.674809,58.3162,65.793312,92.259293,134.65132,180.57738,217.11662,212.41833,180.72461
49,577,-566,420346.4547,4111397.43676,1498.8593,18.393852,5.1327286,13.261124,14.393852,20.232809,13.393852,11.261124,9.1000795,6.1327286,10.132729,11.104413,11.132729,13.851092,129.32884,60.746681,15.012136,41.457241,71.224434,109.05905,159.9633,210.9633,246.935,232.12436,188.38548
50,309,-73,152346.4547,4604397.43676,1426.5448,50,36,53,55,44.252979,47,32,35,25,8,15,18,-11,91.413383,32,-7,10,29,59,101,146,182.58662,178,139.8396
51,478,-483,321346.4547,4194397.43676,2175.2134,67.258896,18,48.2589,53.953457,59.2589,49.953457,28,19,14.741101,12,13,18.953455,-21.728462,72.284172,20.271538,-15.728463,-9.7158241,8.2841759,36.589619,78.025276,124.33072,160.27153,153.54308,117.01264
52,363,-455,206346.4547,4222397.43676,626.02203,166.34195,48.5256,127.89748,144.68146,137.75046,138.64253,83.41423,25.189213,8.5946064,2.2973034,3.8497107,15.147014,61.36631,157.32411,95.513481,58.921837,78.111366,92.072281,119.47768,160.77498,204.07228,240.02992,235.66377,205.4744
53,242,-262,85346.4547,4415397.43676,61.984375,138.49432,39.494347,93.493271,104.49327,106.49541,93.494324,47.495407,23,12,2,5,14,73,175.99786,113.50352,74.002136,99.503517,117.50459,147.99892,190.49434,229.49542,254.99786,245.00214,226
54,653,-925,496346.4547,3752397.43676,671.14282,81.071106,12.448673,45.622433,57.071106,69.315193,68.055687,37.881931,13.433258,2.7559152,4,6.7559152,13.464089,99.274918,185.10265,134.81082,104.0395,110.33132,119.39448,144.07033,177.03949,215.10265,255.84315,254.58215,228.87398
55,237,-372,80346.4547,4305397.43676,9.5959005,98.860367,29,72.949791,73,76,68,29,8,4,1,2,9,72,177.73553,116,74,103,122.5959,150.26447,193,229.0502,253,245,221.13963
56,713,-882,556346.4547,3795397.43676,895.57166,29.018139,10.715905,18.715904,26.715904,25.715904,26.715904,13,7,1,12,19,15,83.291557,185.58633,121.58312,84.284096,103.26595,122.24036,157.24782,200.30223,249.28409,285.55753,277.26596,241.96373
57,287,-75,130346.4547,4602397.43676,1368.181,58.134899,39.813366,59.990345,62.948265,51.948265,53.771286,33.990345,35.04208,24.823023,7.8230219,14.813367,17.813366,-6.9071798,93.373268,34.279453,-2.9071798,15.237375,32.424007,62.414352,106.1953,148.43367,187.10248,182.23738,143.23738
58,821,-1053,664346.4547,3624397.43676,10.991848,8,7,4,8,4,3,2,0,0,3,9,6,124,241,173,127,148.07996,175,213.00195,253.92021,301.92004,337.07996,332,301.07996
59,206,-182,49346.4547,4495397.43676,134.86482,186.74948,52.929462,130.82002,153.82002,143.78839,129.82002,62.929462,38,18,4,9,26,74.487259,181,112.5578,78,99.03891,117.07053,150.03891,196.96109,241.92946,277,265.41672,235.07054
60,777,-718,620346.4547,3959397.43676,789.78473,13,6,10,10,14,13,7,5,3,12,17,8,69,187.2543,116.20095,69.946648,96,125.03902,167.20094,216.03902,270.96097,305.03903,294.2543,252.96098
61,598,-780,441346.4547,3897397.43676,869.55316,19,4,13,13,17.54195,13,6,2,1,3,7,5,71,181.59906,113,70.353668,94.296555,114.41078,151.45805,199.35367,250.54195,289.45804,278.81171,240.45805
62,388,-267,231346.4547,4410397.43676,1537.2076,58.088463,25.054111,49.088463,45.054111,49.068703,39.068703,20.034351,25,16.034351,9,10.034352,15.034352,-14.737888,93.262115,32.862591,-6.7378883,9.2277594,33.22776,65.22776,107.1393,152.44849,187.26212,180.62727,144.9167
63,404,-48,247346.4547,4629397.43676,1621.1399,47.293335,27.706663,49.293335,49.103828,38.293335,40.896172,32.706665,32.602837,26.602835,9.8961706,14.456533,17.706663,-18.95554,87.044464,24.148291,-13.059368,3.6917565,24.088923,56.545456,100.19275,145.50224,187.54546,181.69176,138.70865
64,381,-276,224346.4547,4401397.43676,1540.3114,74.793457,31.817463,64.374901,60.773811,62.793457,51.793457,25.026739,25.209278,16.209278,9,11.209277,17.209278,-16.066034,91.933968,31.933966,-8.2556639,7.3061347,32.306133,63.515411,103.90723,149.30614,182.51541,176.32578,141.71759
65,780,-836,623346.4547,3841397.43676,880.23145,16.723221,10.316148,11.36161,15.36161,16.677759,16.677759,7.3616104,4.3616104,1.3616103,16.36161,25.723221,13,89.599022,200.59901,132.88037,91.438499,111.55356,131.23741,172.35367,221.20261,274.92126,308.71527,296.28287,259.15717
66,358,-84,201346.4547,4593397.43676,1340.1335,39,25.047131,42,39,33,35,28.047131,31,23,7,12,16,-14,92,30,-9,11,35,65.952866,108.34863,152.44289,188.95287,181.56146,143.60425
67,315,-425,158346.4547,4252397.43676,153.27797,113.75191,34.032478,79.702126,93.751907,86.719429,83,50,15.669645,5.0497875,2,3,9,73.049789,176.9827,117.34766,77.330353,99.678017,116.31305,143.33035,181.0173,219.0173,250.66965,244,220.33035
68,114,-253,-42653.5453,4424397.43676,1019.4417,247.55719,88.566216,226.33348,241.76727,200.93138,194.92236,89.086472,32.566219,10.210076,3.2100761,14,27.365166,38.068615,112.51142,61.657486,37.068615,48.548359,53.13723,73.98214,108.76304,148.98215,180.33829,179.55739,154.1282
69,240,-622,83346.4547,4055397.43676,581.59174,134.63777,29.75951,94.517601,110.63778,118.63676,110.63792,54.759373,10.879823,3.879823,2,2,9,84.241638,146.12045,109.24164,86.24292,89.361816,89.24292,104.24278,129.00142,157.12004,180.87753,181.87854,170.12018
70,130,-119,-26653.5453,4558397.43676,962.51874,176.28535,82.178444,171.83269,187.74165,139.42609,130.83269,64.775467,36.912582,17.813612,6.2281456,18.178446,26.456291,25.14102,112.23638,55.049564,24.369165,43.049992,55.551941,79.016174,117.91721,159.27452,192.32422,190.14536,158.50267
71,320,-442,163346.4547,4235397.43676,253.56898,106.44373,35.270794,83.53009,91.958725,87.857262,91.53009,55.270794,14.327166,5,2,3,11,71.842163,173.88704,116.35716,74.842163,95.887047,110.7407,139.40204,177.57137,217.7292,252.57137,245.12424,218.88704
72,777,-1053,620346.4547,3624397.43676,-11.998838,22.136517,5,11.604331,10.136517,15.396831,17.740847,5,1,0,3,13,6,128.26031,240,174,137,150,170,204.39684,245.73969,289.39682,326.99884,322.79251,297.60318
73,759,-1013,602346.4547,3664397.43676,-35.438168,15.984899,5,9,9.8639288,12,12.863929,4,1,0,3,9,6,129,240,173.12097,132.11098,152.12097,175.01511,209,251,293.12097,327.03021,323.44879,297.13608
74,441,-874,284346.4547,3803397.43676,532.9585,130.672,12.93799,78.48597,90.671997,135.60999,99.984764,41.87598,8,1,0,1,8.9379902,94.953232,166.74925,124.68482,98.811256,104.39001,105.93528,123.93528,146.24805,174.18604,207.59669,210.51674,194.06201
75,296,-195,139346.4547,4482397.43676,1908.4138,144.77884,72,134,134.43323,123.8122,125,69.566765,49.654396,32,9.1878014,18,31,-18.654394,73.591034,15.778837,-13.654395,-10.78793,-0.35469875,29.124443,73.124443,118.93664,156.11189,151.11189,117.21207
76,427,-861,270346.4547,3816397.43676,912.78198,130.96849,15.721165,92.518898,98.728218,137.06973,109.93753,47.860203,9.1319866,2,0,2,11.658697,77.116096,154.31055,109.04658,81.767746,85.519867,85.318367,103.20248,130.86118,166.24103,204.10124,205.37302,185.37302
77,382,-476,225346.4547,4201397.43676,1172.0775,194.21069,56.969563,159.27534,178.40364,168.54968,163.27534,102.339,32.064651,13,3.7423904,6.7423902,18.807041,46.030437,137.85396,76.82,45.338745,55.96579,64.57962,91.223396,134.85396,180.74214,218.96579,216.24013,184.39987
78,219,-19,62346.4547,4658397.43676,1054.2328,71.511505,38,78.223839,85.776161,53.197975,54.089691,34,31.776159,23.578184,8,15,19,-3.4840455,95.269096,34.094139,0.31797972,23.228289,44.426262,72.739799,112.56041,153.11273,189.33658,183.51596,146.43353
79,249,-639,92346.4547,4038397.43676,808.0293,134.33115,31.217354,100.44625,113.33246,121.33115,115.44625,57.228897,12.113791,4,2,3,10.113791,76.579468,139.66754,98.579468,79.553749,79.463043,77.464355,92.664909,121.43996,153.88358,181.99869,182.99869,165.89644
80,246,-488,89346.4547,4189397.43676,290.57156,82.402725,24.60149,60.402729,63.402729,67.402725,62.402729,31.068615,9,3,1,2,7.3341146,75.201103,171.79936,114.7989,77.134361,97.265503,110.73215,134.66588,168.93138,203.19876,231.79936,227.60013,210.06674
81,368,-795,211346.4547,3882397.43676,586.11139,101.6913,19.6658,71.434776,80.025497,103.0255,96.025497,45.437378,8,1.7414649,0,2,11,84.38176,158.56262,114.82116,86.38176,96.231018,99.942368,118.00462,145.15535,176.89682,206.92433,207.59274,187.81914
82,855,-969,698346.4547,3708397.43676,204.74231,11,6,5,8.6351604,7.7123861,8,3,0,0,7,15.712386,9.9688215,118.96882,234.03117,162.06236,118.39602,143.39601,169.76086,210.1084,254.03117,305.13959,339.06235,332.13959,296.65247
83,215,-450,58346.4547,4227397.43676,-1.6268818,108.62935,26.959347,66.669998,80.669998,75.669998,63.669998,34,10,3,1,2,6,80.710655,173.91747,122.24638,83.082542,108,123,143,167.61935,193.41254,206.62811,207.28935,202.28935
84,493,-896,336346.4547,3781397.43676,321.10724,104.90193,11,75.331039,69.901932,101.33104,78.331039,31.901934,5,1,0,3,7.9019332,114.66896,179.78786,141.96111,117.31503,122.02289,124.21696,140.8811,159.66896,185.23503,216.68497,220.66414,206
85,384,-437,227346.4547,4240397.43676,1840.4125,203.98752,64.528671,170.98752,179.98752,178.103,166.59763,90.068954,36.424809,17.965094,7.931046,12.424808,27.459715,7.3705854,95.899254,39.404633,9.4046326,11.945778,21.520111,49.486065,92.014732,137.55502,176.55502,173.48607,141.01474
86,396,-748,239346.4547,3929397.43676,365.50507,58.134609,13.141066,36.993546,41.134609,58.134609,51.134609,27.282131,6,2,0.22471085,1,9,72.775291,173.00645,111.14752,71.141068,99.006454,115.00645,141.51976,181.14752,220.00645,252.28859,247.23117,216.37224
87,417,-748,260346.4547,3929397.43676,95.22525,33,8,19.479053,21,34.479053,29.479053,17,5,2,0,1,6,74.482666,182.52095,118,72.517334,106.99307,130.47905,160,200.52426,238.03828,266,258.99667,230.03828
88,474,-600,317346.4547,4077397.43676,808.23053,134.13808,30.264647,89,104.87343,119,111.26465,63.264645,20,6,1.7353542,2.873426,17,64.153206,167.69006,102.0342,65.939575,81.841026,96.551994,125.80907,169.6825,216.6825,256.67099,252.45737,218.94714
89,327,-605,170346.4547,4072397.43676,155.03363,35.506485,10,27.506483,29,35.349331,29.506483,15,4.6596131,1,0.50648379,1,7.506484,73.84285,176.50246,115.15715,73.991058,101.8038,121.49352,147.49352,186.14418,222.99597,252.14418,245.64665,220.14821
90,679,-846,522346.4547,3831397.43676,1295.2388,48.798401,14.058525,32.334599,42.84037,47.493622,44.84037,23.11705,10.505774,2,10.505774,17.058525,15.058525,53.15963,154.29056,91.811157,54.606876,70.101105,88.391052,122.04758,166.59032,215.59534,251.73779,243.59534,208.59534
91,160,-457,3346.45469997,4220397.43676,419.68018,224.84938,71.917252,178.92413,181.92468,168.8425,154.91725,69.999443,15.999439,7,2,4,14,84.081627,148.07587,109.08963,85.000557,94.075874,95.08387,110.07643,131.00111,157.00056,175,176.92525,170.08218
92,380,-96,223346.4547,4581397.43676,1954.3265,49,34.785843,55.785843,52.785843,41.759239,49.67535,41,44,33,12,17,21.759239,-29.304321,69.695679,9.4815207,-23.51848,-15.19383,-0.27771968,30.722281,73.93644,118.72228,161.77957,156.72227,117.48152
93,410,-642,253346.4547,4035397.43676,74.526566,42.319756,10,25,30,39,38,20,7,2,0,0,5,73,182.35321,117.47343,70.680244,103.56003,129,159,201.79318,239.88705,268,261,232
94,268,-361,111346.4547,4316397.43676,15.923593,104.69124,30.232353,83,77.923592,77.691238,71,39.923592,10.923593,5,1,2,8,73.232353,180,119.23235,77,104.69124,123,151,191,229.67613,255.9236,248.75253,225
95,74,-87,-82653.5453,4590397.43676,507.52216,265.80185,117.2442,265.52383,283.27963,216.04607,219.61435,112.04606,61.812489,23,7,21.244202,37.23357,52.694237,116.30283,75.740295,51.704868,64.871117,70.849854,85.460663,111.10469,138.53639,159.92204,163.50096,147.47971
96,669,-999,512346.4547,3678397.43676,959.3576,106.79562,19.566168,70.229446,87.132332,100.79562,107.79562,50.132336,15.566168,3,8.0658579,13.402578,15.402578,72.833061,153.03001,102.96478,72.399231,82.235641,93.33213,115.39799,143.46446,184.3015,223.3015,224.36736,196.03064
97,694,-979,537346.4547,3698397.43676,1404.3578,90.182953,19.708378,57.766201,76.182953,87.182953,90.891335,42.589756,15.295068,3,14,22,20.295069,58.410244,142.16649,89.583244,60.410244,67.410248,75.698425,102.82049,138.5798,187.94217,225.11517,221.28818,191.5798
98,287,-344,130346.4547,4333397.43676,159.14642,150.10509,42.457836,119.29449,116.91567,112.10508,106.10508,61.634216,17.823622,7,1,3,10.823623,69.176376,175.98697,116.17638,73.931206,98.176376,114.17638,141.66672,183.31003,224.17638,256.35275,248.18941,221.17638
99,522,-582,365346.4547,4095397.43676,3434.5884,113.80697,31.904684,83.977638,96.806969,92.897491,89.895088,52.984829,25.995203,16.907082,22.824539,25.995203,30.995203,-48.811768,20.201008,-23.889513,-44.811768,-58.798992,-62.794197,-39.802174,0.1978265,49.205803,90.043114,86.11528,56.195427
100,344,-610,187346.4547,4067397.43676,82.110382,35,9,26,28,34,29,16,5,1,0,1,6,74,179.67311,117,73.782051,105,126,153,192.7628,229.67311,257,250,224.81793
101,375,-167,218346.4547,4510397.43676,1675.2062,40.481331,26,39.481331,39.969509,34.481331,32.481331,21,29.481331,24,9,12,17,-29,77.518669,17.486485,-22.513515,-5.4813313,19.005154,50.037338,93.486488,139.51866,178.49164,170.00516,130.03734
102,75,-106,-81653.5453,4571397.43676,458.3559,250.1926,109.43275,245.38098,263.88281,204.1926,205.1926,105.50237,57.56778,20.174742,5.8121448,19.554667,34.379925,55.606438,119.98636,79.243835,55.125607,68.894356,74.50132,90.012589,115.21777,142.89067,164.60712,167.02623,151.13503
103,723,-668,566346.4547,4009397.43676,958.62354,15.870811,5.0893197,12.08932,11.849379,18.157207,12.08932,8.7814903,5,3,12.08932,14.08932,6.0678883,56.211922,174.27322,100.90409,55.211922,84.183907,112.51317,153.47031,202.71024,255.71024,291.33453,280.35596,237.1839
104,385,-853,228346.4547,3824397.43676,989.22644,135.56038,19.037722,100.95337,108.40058,137.48494,121.07544,54.87793,9.1975126,2,0,2,12.197513,77.689323,145.29633,105.6516,81.206421,81.168701,78.258614,92.971191,118.1687,149.56169,185.33405,187.53157,170.7592
105,122,-291,-34653.5453,4386397.43676,509.68164,231.20816,73.195267,193.76581,210.58345,175.39053,168.58345,72.570549,26,6,2,8.1823673,20.192913,60.427101,139.06708,86.247086,59.429451,76.41655,86.041275,106.03892,139.04362,177.23419,206.24709,204.4142,179.41655
