0,1
1,1
2,1
3,1
4,1
5,2
6,1
7,2
8,1
9,1
10,3
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,4
25,1
26,1
27,1
28,5
29,1
30,6
31,7
32,1
33,1
34,8
35,1
36,9
37,1
38,1
39,1
40,1
41,1
42,1
43,10
44,10
45,1
46,10
47,1
48,1
49,1
50,1
51,1
52,1
53,11
54,12
55,1
56,1
57,1
58,13
59,1
60,1
61,1
62,1
63,1
64,14
65,1
66,1
67,1
68,15
69,14
70,1
71,14
72,1
73,16
74,14
75,1
76,1
77,1
78,17
79,14
80,18
81,1
82,1
83,1
84,1
85,19
86,1
87,13
88,1
89,1
90,1
91,20
92,21
93,1
94,13
95,22
96,23
97,10
98,1
99,24
100,1
101,25
102,10
103,10
104,10
105,10
106,10
107,10
108,26
109,27
110,28
111,13
112,29
113,30
114,31
115,10
116,32
117,33
118,34
119,35
120,32
121,32
122,36
123,32
124,37
125,38
126,10
127,39
128,1
129,40
130,41
131,10
132,42
133,29
134,32
135,43
136,10
137,44
138,23
139,1
140,42
141,1
142,10
143,45
144,46
145,1
146,45
147,41
148,47
149,48
150,49
151,50
152,45
153,32
154,51
155,52
156,53
157,32
158,53
159,54
160,55
161,53
162,56
163,56
164,56
165,56
166,56
167,56
168,56
169,57
170,10
171,56
172,58
173,56
174,53
175,53
176,32
177,53
178,10
179,53
180,32
181,56
182,32
183,53
184,48
185,59
186,56
187,60
188,56
189,48
190,61
191,10
192,62
193,53
194,53
195,53
196,53
197,63
198,53
199,64
200,10
201,65
202,48
203,66
204,56
205,53
206,67
207,53
208,53
209,68
210,66
211,66
212,53
213,53
214,69
215,48
216,70
217,71
218,66
219,72
220,73
221,66
222,74
223,71
224,75
225,75
226,76
227,75
228,77
229,75
230,53
231,78
232,53
233,53
234,75
235,53
236,79
237,56
238,80
239,56
240,81
241,82
242,80
243,56
244,83
245,84
246,53
247,53
248,75
249,85
250,86
251,53
252,87
253,56
254,53
255,88
256,53
257,53
258,89
259,53
260,90
261,81
262,53
263,87
264,87
265,53
266,53
267,81
268,53
269,53
270,80
271,87
272,80
273,91
274,53
275,56
276,92
277,56
278,93
279,94
280,85
281,53
282,95
283,53
284,96
285,53
286,97
287,87
288,53
289,53
290,53
291,53
292,98
293,99
294,100
295,101
296,102
297,103
298,104
299,105
300,106
301,107
302,108
303,53
304,109
305,53
306,53
307,53
308,53
309,110
310,53
311,111
312,80
313,112
314,80
315,113
316,114
317,115
318,116
319,117
320,53
321,53
322,53
323,53
324,118
325,53
326,119
327,120
328,119
329,121
330,122
331,123
332,122
333,122
334,123
335,119
336,124
337,125
338,119
339,119
340,117
341,53
342,119
343,126
344,119
345,119
346,119
347,119
348,119
349,119
350,53
351,127
352,128
353,123
354,119
355,119
356,129
357,130
358,110
359,122
360,131
361,123
362,132
363,122
364,119
365,133
366,134
367,135
368,136
369,119
370,122
371,137
372,123
373,138
374,110
375,122
376,110
377,119
378,139
379,140
380,122
381,119
382,141
383,142
384,122
385,122
386,119
387,119
388,122
389,110
390,122
391,143
392,131
393,119
394,119
395,119
396,119
397,131
398,119
399,119
400,144
401,145
402,144
403,119
404,119
405,119
406,144
407,144
408,144
409,146
410,119
411,119
412,119
413,147
414,119
415,119
416,122
417,119
418,148
419,119
420,119
421,119
422,119
423,119
424,110
425,119
426,119
427,119
428,149
429,122
430,150
431,151
432,122
433,119
434,119
435,119
436,119
437,119
438,119
439,119
440,119
441,122
442,119
443,119
444,119
445,119
446,119
447,152
448,119
449,119
450,119
451,119
452,119
453,119
454,146
455,119
456,119
457,119
458,119
459,122
460,119
461,119
462,119
463,119
464,119
465,122
466,119
467,119
468,119
469,122
470,153
471,154
472,122
473,155
474,122
475,156
476,122
477,153
478,157
479,153
480,158
481,119
482,154
483,159
484,122
485,155
486,122
487,160
488,161
489,162
490,163
491,130
492,163
493,122
494,163
495,122
496,122
497,122
498,155
499,164
500,160
501,165
502,166
503,146
504,167
505,168
506,169
507,170
508,171
509,167
510,172
511,169
512,169
513,173
514,167
515,169
516,169
517,174
518,175
519,176
520,176
521,146
522,177
523,177
524,178
525,179
526,180
527,181
528,181
529,178
530,182
531,174
532,183
533,184
534,185
535,174
536,186
537,187
538,160
539,188
540,160
541,189
542,167
543,176
544,177
545,177
546,174
547,169
548,155
549,155
550,190
551,146
552,177
553,177
554,177
555,177
556,177
557,177
558,177
559,177
560,191
561,168
562,174
563,192
564,169
565,169
566,174
567,169
568,177
569,177
570,177
571,174
572,169
573,169
574,193
575,177
576,194
577,177
578,177
579,177
580,195
581,177
582,177
583,168
584,174
585,196
586,197
587,198
588,199
589,160
590,200
591,177
592,177
593,177
594,201
595,168
596,197
597,177
598,180
599,168
600,202
601,203
602,204
603,177
604,177
605,205
606,206
607,207
608,160
609,169
610,200
611,208
612,174
613,208
614,177
615,209
616,210
617,211
618,177
619,212
620,177
621,213
622,214
623,215
624,160
625,216
626,195
627,213
628,160
629,217
630,169
631,218
632,214
633,219
634,213
635,220
636,221
637,222
638,223
639,213
640,169
641,224
642,225
643,208
644,216
645,201
646,226
647,208
648,227
649,214
650,214
651,208
652,208
653,228
654,208
655,208
656,229
657,208
658,208
659,230
660,208
661,231
662,231
663,231
664,232
665,208
666,233
667,208
668,231
669,231
670,227
671,231
672,214
673,214
674,231
675,231
676,231
677,231
678,231
679,169
680,231
681,169
682,234
683,231
684,195
685,235
686,169
687,231
688,236
689,237
690,238
691,169
692,195
693,169
694,169
695,195
696,239
697,240
698,241
699,242
700,231
701,214
702,169
703,169
704,195
705,169
706,195
707,169
708,195
709,214
710,214
711,243
712,195
713,180
714,244
715,169
716,180
717,243
718,243
719,245
720,180
721,232
722,169
723,80
724,246
725,247
726,248
727,80
728,232
729,246
730,249
731,250
732,80
733,80
734,80
735,251
736,252
737,80
738,180
739,180
740,253
741,180
742,180
743,244
744,254
745,180
746,195
747,255
748,256
749,195
750,257
751,258
752,180
753,231
754,180
755,259
756,180
757,195
758,180
759,260
760,236
761,80
762,249
763,249
764,249
765,261
766,80
767,180
768,249
769,262
770,80
771,263
772,80
773,249
774,195
775,262
776,263
777,195
778,180
779,264
780,263
781,265
782,266
783,195
784,262
785,262
786,249
787,249
788,262
789,255
790,249
791,180
792,262
793,262
794,249
795,262
796,249
797,267
798,249
799,262
800,249
801,263
802,262
803,249
804,262
805,262
806,195
807,245
808,262
809,195
810,249
811,262
812,262
813,245
