0,1
1,1
2,1
3,1
4,1
5,2
6,1
7,2
8,1
9,1
10,3
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,4
25,5
26,1
27,6
28,7
29,8
30,9
31,10
32,1
33,6
34,11
35,12
36,13
37,14
38,1
39,1
40,1
41,1
42,15
43,16
44,17
45,18
46,16
47,14
48,6
49,19
50,6
51,6
52,20
53,21
54,22
55,23
56,6
57,7
58,24
59,25
60,26
61,7
62,26
63,27
64,28
65,7
66,7
67,7
68,29
69,28
70,7
71,28
72,30
73,31
74,28
75,7
76,7
77,26
78,32
79,28
80,33
81,7
82,7
83,7
84,7
85,34
86,7
87,24
88,7
89,35
90,7
91,36
92,37
93,7
94,24
95,38
96,39
97,16
98,7
99,40
100,41
101,42
102,42
103,42
104,16
105,16
106,16
107,16
108,43
109,44
110,45
111,24
112,46
113,47
114,48
115,16
116,49
117,50
118,51
119,52
120,49
121,49
122,53
123,49
124,54
125,55
126,16
127,56
128,7
129,57
130,58
131,16
132,59
133,46
134,49
135,60
136,16
137,61
138,39
139,7
140,59
141,7
142,16
143,62
144,63
145,7
146,62
147,64
148,65
149,66
150,67
151,68
152,62
153,49
154,69
155,70
156,71
157,49
158,72
159,73
160,74
161,71
162,75
163,75
164,75
165,75
166,75
167,75
168,75
169,76
170,16
171,75
172,77
173,75
174,71
175,71
176,49
177,71
178,16
179,71
180,49
181,75
182,49
183,78
184,66
185,79
186,75
187,80
188,75
189,66
190,81
191,16
192,82
193,71
194,71
195,71
196,71
197,83
198,71
199,84
200,85
201,86
202,66
203,87
204,75
205,71
206,88
207,71
208,71
209,89
210,87
211,87
212,71
213,71
214,90
215,91
216,92
217,93
218,87
219,94
220,95
221,87
222,96
223,93
224,97
225,97
226,98
227,97
228,99
229,97
230,71
231,100
232,71
233,71
234,97
235,71
236,101
237,75
238,102
239,95
240,103
241,104
242,102
243,95
244,105
245,106
246,71
247,71
248,97
249,107
250,108
251,71
252,109
253,110
254,109
255,111
256,71
257,109
258,112
259,109
260,113
261,103
262,109
263,109
264,109
265,109
266,109
267,103
268,109
269,114
270,102
271,109
272,102
273,115
274,116
275,95
276,117
277,95
278,118
279,119
280,120
281,71
282,121
283,71
284,122
285,71
286,123
287,109
288,71
289,124
290,71
291,71
292,125
293,126
294,127
295,128
296,129
297,130
298,131
299,132
300,133
301,134
302,135
303,71
304,136
305,71
306,71
307,71
308,71
309,137
310,71
311,138
312,102
313,139
314,102
315,140
316,141
317,142
318,143
319,144
320,71
321,145
322,71
323,71
324,146
325,147
326,148
327,149
328,148
329,150
330,151
331,152
332,151
333,151
334,152
335,148
336,153
337,154
338,148
339,148
340,155
341,156
342,148
343,157
344,148
345,148
346,148
347,148
348,148
349,148
350,156
351,158
352,159
353,152
354,148
355,148
356,160
357,161
358,137
359,151
360,162
361,152
362,163
363,151
364,148
365,164
366,165
367,166
368,167
369,148
370,151
371,168
372,169
373,170
374,137
375,151
376,171
377,148
378,172
379,173
380,151
381,148
382,174
383,175
384,151
385,151
386,148
387,176
388,151
389,171
390,151
391,177
392,162
393,148
394,148
395,148
396,148
397,162
398,148
399,176
400,178
401,179
402,178
403,176
404,176
405,148
406,178
407,178
408,178
409,180
410,148
411,176
412,181
413,182
414,176
415,181
416,151
417,148
418,183
419,184
420,181
421,181
422,176
423,176
424,171
425,148
426,184
427,176
428,185
429,151
430,186
431,187
432,151
433,148
434,176
435,176
436,181
437,181
438,176
439,181
440,181
441,151
442,181
443,176
444,176
445,176
446,176
447,188
448,176
449,148
450,181
451,181
452,181
453,176
454,180
455,148
456,181
457,181
458,181
459,151
460,184
461,181
462,148
463,189
464,189
465,151
466,184
467,190
468,181
469,151
470,191
471,192
472,151
473,193
474,151
475,194
476,151
477,195
478,196
479,197
480,198
481,148
482,192
483,199
484,151
485,193
486,151
487,200
488,201
489,202
490,203
491,161
492,203
493,151
494,203
495,151
496,151
497,151
498,193
499,204
500,200
501,205
502,206
503,180
504,207
505,208
506,209
507,210
508,211
509,207
510,212
511,209
512,209
513,213
514,207
515,209
516,209
517,214
518,215
519,216
520,216
521,180
522,217
523,217
524,218
525,219
526,220
527,221
528,221
529,218
530,222
531,214
532,223
533,224
534,225
535,214
536,226
537,227
538,200
539,228
540,200
541,229
542,207
543,216
544,217
545,217
546,214
547,209
548,193
549,193
550,230
551,180
552,217
553,217
554,217
555,217
556,217
557,231
558,217
559,217
560,232
561,208
562,214
563,233
564,209
565,209
566,214
567,209
568,231
569,217
570,217
571,214
572,209
573,209
574,234
575,217
576,235
577,217
578,217
579,217
580,236
581,217
582,217
583,208
584,214
585,237
586,238
587,239
588,240
589,200
590,241
591,217
592,217
593,217
594,242
595,208
596,238
597,217
598,220
599,208
600,243
601,244
602,245
603,217
604,217
605,246
606,247
607,248
608,200
609,209
610,241
611,249
612,214
613,250
614,217
615,251
616,252
617,253
618,217
619,254
620,217
621,255
622,256
623,257
624,258
625,259
626,236
627,255
628,260
629,261
630,209
631,262
632,256
633,263
634,255
635,264
636,265
637,266
638,267
639,255
640,209
641,268
642,269
643,249
644,259
645,242
646,270
647,249
648,271
649,256
650,256
651,272
652,249
653,273
654,249
655,249
656,274
657,249
658,249
659,275
660,249
661,276
662,276
663,276
664,277
665,249
666,278
667,249
668,276
669,276
670,271
671,276
672,256
673,256
674,276
675,276
676,276
677,276
678,276
679,209
680,276
681,209
682,279
683,276
684,236
685,280
686,209
687,276
688,281
689,282
690,283
691,209
692,236
693,209
694,209
695,236
696,284
697,285
698,286
699,287
700,276
701,256
702,209
703,209
704,236
705,209
706,236
707,209
708,236
709,256
710,256
711,288
712,236
713,289
714,290
715,209
716,291
717,288
718,288
719,292
720,289
721,277
722,209
723,102
724,293
725,294
726,295
727,102
728,277
729,293
730,296
731,297
732,102
733,102
734,102
735,298
736,299
737,102
738,300
739,301
740,302
741,303
742,304
743,290
744,305
745,289
746,236
747,306
748,307
749,236
750,308
751,309
752,289
753,276
754,289
755,310
756,311
757,236
758,311
759,312
760,281
761,102
762,296
763,296
764,296
765,313
766,102
767,289
768,296
769,314
770,315
771,316
772,317
773,296
774,236
775,314
776,316
777,236
778,289
779,318
780,316
781,319
782,320
783,236
784,314
785,314
786,296
787,296
788,314
789,306
790,296
791,311
792,314
793,314
794,296
795,314
796,296
797,321
798,296
799,314
800,296
801,316
802,314
803,296
804,314
805,314
806,236
807,292
808,314
809,236
810,296
811,314
812,314
813,292
