4427,30.1708,0.00486662
4402,36.1346,0.00188532
4394,327.277,0.00188623
4447,45.9427,0.00089763
4482,128.819,0.00178639
5079,99.3006,0.00410024
5080,18.5853,0.00153184
4456,33.885,0.00144354
5077,22.2315,6.18229e-05
5071,438.075,0.00784567
4726,173.028,0.00245475
5112,49.5844,0.000264895
5085,22.1796,0.00536536
5086,19.1157,0.00536353
5092,47.6766,0.000264895
4485,126.726,0.0020691
4670,83.045,0.00245384
4686,171.345,0.00322036
4562,82.7411,0.000322564
5100,47.881,0.00026581
4044,307.442,0.00254875
4585,63.9163,0.000734904
4563,35.4194,0.00345561
4513,46.8134,0.00174562
4541,21.6147,0.000694557
4503,103.794,0.00144263
4514,8.23982,0.000646536
4504,20.364,0.000972902
4500,33.464,0.00135158
3994,34.9921,0.00199185
3987,9.87668,0.00640839
4586,81.3749,0.00171802
4542,24.0522,0.00349504
3982,19.6853,0.00110873
3980,30.7142,0.00583642
4529,21.2654,0.00179272
4535,2.78603,0.000536057
4763,90.3786,0.00245567
4523,24.677,0.00111535
4530,6.75961,0.000431282
3996,44.5533,0.000555984
3997,21.8769,0.00533107
4537,13.8558,0.00467608
4538,13.1885,0.00189658
4524,21.5647,0.000354461
4677,314.274,0.00187222
3988,23.7023,0.00306826
4001,140.553,0.00109155
3967,713.368,0.00938019
3783,271.542,0.00026581
4483,122.552,0.000537184
4247,98.323,0.00455927
4566,73.5975,0.00119125
4565,60.8652,0.00657175
4797,108.246,0.00553456
4165,18.2552,0.00263114
4166,18.2898,0.00192904
4150,454.966,1.18294e-05
4151,11.663,0.00413446
4152,3.33137,0.00151424
4153,11.8415,0.00317438
4139,5.47786,0.00053655
4136,134.03,0.00376557
4155,24.7873,0.000270739
4140,187.204,0.0034411
4403,476.684,0.00585339
4163,25.0154,0.00275866
4164,12.9053,0.00786968
4248,172.073,0.00136088
3983,137.328,0.00305017
4002,160.536,0.00792298
4813,363.03,3.06298e-05
4814,22.8975,0.00884223
4013,148.1,0.00588614
4005,33.928,0.00901545
4810,21.6678,0.0140013
4798,233.469,0.00037643
5078,436.157,0.00556568
4823,21.8684,0.00102627
4824,22.8674,0.00632523
4943,407.018,0.014186
4397,259.221,0.000536268
4066,115.643,0.00332598
4067,78.4996,0.000440506
4015,69.0756,0.00868133
4008,117.436,0.000335027
4045,35.183,0.00344202
4156,149.063,0.0089589
4027,85.127,0.00255924
4028,32.4201,0.00186969
4020,33.0516,0.00979703
4016,64.5146,0.000754902
4036,27.8497,0.00398751
4037,13.5682,0.00545985
3952,218.704,0.0109722
3911,60.4394,0.0106476
3919,236.636,0.000366854
4071,69.0579,0.00658288
4038,9.662,0.00600443
4252,164.795,0.000741453
4307,121.421,0.000535353
4039,7.3176,0.00739918
4032,24.2899,0.0055152
4688,38.1806,5.30213e-05
4690,62.59,0.00182012
3784,14.9524,0.0141646
4031,24.7971,0.00745361
4029,60.2904,0.0029356
4253,19.8059,0.000939666
4254,24.9301,0.00125702
3779,29.0761,0.01406
3780,16.4345,0.00010555
4691,271.473,0.00776209
4692,9.73228,0.00128047
3995,188.715,0.00109084
4108,298.85,0.00551611
4501,492.449,0.000874182
4263,32.3264,0.000336224
3902,320.557,0.0110135
3790,16.6769,0.00478353
3783,271.542,0.000264895
3770,18.166,0.0145357
4694,10.1362,6.61182e-05
4689,33.8497,0.00126829
3791,14.966,0.0117837
3857,365.131,0.00394435
4811,234.76,0.00650901
4693,11.2628,0.00866521
4264,19.5141,0.00111936
4362,322.388,0.0018813
4210,136.873,0.000265881
3770,18.166,0.000473882
3781,38.0887,0.0156216
3769,1548.89,0.0147017
4696,16.3172,0.00308932
4072,121.269,0.00237511
4054,73.5361,0.00518721
4050,90.1258,0.00330774
4021,108.295,0.000591261
4030,125.659,0.000371219
4697,497.475,0.00384908
4785,350.215,0.000273908
4249,94.6065,0.000834891
4255,92.5464,0.00174273
4866,227.218,0.00026581
4210,136.873,0.000264966
4114,134.738,0.000531339
3927,217.612,0.000323761
3928,111.566,0.000767999
4184,107.912,0.00257671
3976,136.489,0.000961565
4079,89.0627,0.00304566
4051,261.84,0.000262994
3917,238.329,0.00113577
3930,106.168,0.000449167
3948,193.585,0.00151959
4095,162.397,0.00703007
4115,109.508,0.000529509
4109,76.9653,0.00364622
4979,13.8934,0.00026581
4969,30.9697,0.000264895
4970,20.2414,0.0015662
4959,30.4515,0.0152776
4944,197.577,0.000475501
4770,219.867,0.00103275
4975,30.1049,0.00156437
4986,16.2173,0.000264895
4976,16.9215,0.000104846
4999,962.76,0.0152193
4194,195.885,0.00916324
4373,34.7989,0.00178012
4363,293.397,0.000102099
4801,334.128,0.0151072
4802,80.2004,0.00103184
4134,198.364,0.00257579
4833,58.6914,9.3861e-05
4834,43.2674,0.000382556
3955,194.625,0.000511483
3956,10.978,0.00101783
3953,13.8232,0.00190757
3949,291.737,0.000630763
3864,361.456,0.00401244
3865,14.6738,0.000428184
4080,276.202,0.00059964
3961,13.8091,0.0012654
4452,274.997,0.00250658
3962,10.9871,0.000653295
4055,358.036,0.00173006
3858,14.5843,0.000264895
3866,24.6261,0.00410855
4817,37.5564,0.0160443
4818,28.3107,0.000884251
3918,242.27,0.00196784
3870,24.2003,0.00330394
4389,395.786,9.01291e-05
4445,196.019,0.00454955
3871,14.686,0.00272169
3888,169.808,0.00165359
4960,234.364,4.56279e-05
4831,26.6134,0.016545
3867,17.8401,0.00026581
4832,13.7225,7.51311e-05
4838,644.901,0.00136426
4776,430.631,0.000274823
4191,226.07,0.00755866
4190,105.031,0.00257488
4215,43.4033,0.0101326
4244,92.8063,0.00891997
4195,248.836,0.000244194
3896,169.053,0.00254918
3897,14.8341,0.000340308
3892,14.4007,0.00172992
3889,246.774,0.000264895
3954,291.932,0.000474868
3900,14.2004,0.0022578
3901,14.8591,0.00123568
3931,357.201,0.000760957
4451,42.7633,0.00455046
4351,309.741,0.00941441
4374,328.08,0.000725539
4273,137.925,0.0100296
4469,99.0534,0.00705795
4507,323.667,0.000789686
4508,56.2413,0.00203199
3169,20.173,0.00026581
4819,461.858,0.000554224
4061,357.529,0.00121083
4062,14.2886,0.000864606
3178,50.2249,0.000264895
3179,18.0829,0.0112978
4059,13.4076,0.00248939
4056,299.391,0.000106183
4245,258.932,0.000493527
4063,13.6337,0.00183033
4525,25.4368,0.00254594
4552,30.3973,0.000540916
3155,23.5799,2.81653e-07
3171,15.3509,0.0107698
3170,34.0956,0.000794685
4064,14.3562,0.000176526
4212,356.321,0.00320881
3180,15.0664,0.0115617
4466,14.6918,0.00909086
3181,18.2374,1.76033e-06
3185,422.493,0.0110348
4458,235.635,8.91433e-05
4459,174.401,0.00900263
3155,23.5799,0.000265106
3156,47.2023,0.000265036
3893,277.354,0.00026581
4526,76.2884,0.00308594
4623,257.908,0.000500428
3172,96.3011,0.00026581
4355,239,0.0107542
4384,18.4002,0.000426071
4385,20.5378,0.00857748
4376,33.2619,0.000426987
4377,40.1431,0.00857839
4360,35.1722,0.0106642
4361,32.9168,0.00166161
4463,181.596,0.00358545
4352,33.8511,0.000415087
4367,80.4739,0.0106619
3936,358.019,0.00149607
3937,11.5058,0.000606259
4371,30.1667,0.0118979
4372,33.3385,0.00930977
3934,13.752,0.00117506
3932,259.716,0.000193073
4060,299.869,0.000895024
3938,13.7521,0.00199523
4333,199.307,0.000416002
3939,11.3781,0.00119322
4019,376.143,0.000296299
4414,202.402,0.00931069
4638,253.258,1.23928e-05
4639,12.8286,0.00241194
5562,477.981,0.00026581
4636,17.3078,3.6615e-05
4624,224.403,0.00287667
5631,244.709,0.000265951
4841,670.858,0.0165146
4654,17.2293,0.00105916
4655,12.485,0.0171208
4716,229.925,0.000553097
4393,111.822,0.0152651
4390,97.0154,0.00358453
4391,90.241,0.0126284
3884,25.1816,0.000264966
4228,355.888,0.00214641
4229,15.867,0.0032093
4232,24.2284,0.00423001
4213,247.364,0.00218901
4368,251.542,0.00460236
4241,25.6583,0.00493879
4242,16.6584,0.00444456
4310,238.152,0.000103226
4408,69.5847,0.000677165
4404,68.8093,0.0145889
4453,36.6917,0.00287758
4637,223.647,0.0176364
3935,261.101,0.000313551
3904,89.0831,0.000336717
4439,20.9183,0.000264895
4440,10.9674,0.00371585
4428,139.809,0.016212
4429,17.9641,0.00632052
4457,37.5344,0.0176355
4443,13.2167,0.00110225
4415,2.84697,0.001546
4418,13.4109,0.0140861
5620,20.9773,0.000531762
4437,13.2934,0.0188157
4444,11.1213,0.000550703
4409,8.44386,0.00103895
4416,13.5727,0.00118513
4412,13.4891,0.0151159
4405,37.8707,0.000512821
4438,17.8257,0.000734552
4422,4.12673,0.0139556
4419,0.669141,0.000603161
4423,4.17049,0.000856227
5617,741.885,0.000797431
4517,228.246,0.0148128
4417,10.089,0.000273345
4505,232.105,0.0175499
5633,261.337,0.000265036
4395,194.46,0.000513736
5619,20.6192,0.000529931
4724,229.814,0.000452054
4725,14.274,0.0169969
4413,37.2488,0.00270641
4722,17.5274,5.55562e-05
4717,218.429,0.0174954
5016,982.361,0.00172351
4727,17.9104,0.00222879
4728,14.5859,0.00395139
3193,431.808,0.0115591
3196,272.087,0.0110357
4057,378.975,0.00169612
4058,91.5071,0.000493809
4233,225.467,0.00031686
4077,81.1511,1.54909e-06
4723,42.7403,0.00389492
4010,185.999,0.000791024
4484,146.653,0.018631
4076,99.8699,4.56279e-05
4075,87.0431,0.00026743
4509,167.113,0.0181861
4320,237.669,0.00509567
4321,11.111,0.00238363
4318,15.585,0.00109739
4311,193.934,0.00139038
4396,195.61,0.00270549
4326,15.4322,0.00696466
4077,81.1511,0.000271866
4075,87.0431,0.000262501
4207,195.527,0.000522467
4327,11.1598,0.00223922
4388,273.043,1.68288e-05
4573,90.5118,8.31582e-05
4574,55.9529,0.0174132
4543,65.8305,0.018102
4544,11.2901,0.0179234
4531,85.8654,0.01863
4532,12.7638,0.0342508
4518,11.1587,0.012526
4527,18.3459,0.0365385
4704,235.263,0.00316346
4548,17.6641,0.0186113
4515,17.848,0.017966
4506,168.611,0.0121108
4539,18.1947,0.0349566
4549,11.3221,8.94954e-05
4540,5.38815,0.000578305
4536,7.70492,0.00057739
4545,48.3445,0.036137
4528,10.192,0.000174977
4554,128.55,0.0179679
4705,194.39,0.000730539
3945,331.919,0.000649352
3946,23.5197,0.00160127
3940,19.7163,0.00026581
4207,195.527,0.00078694
4223,18.2849,0.00104303
4208,148.542,8.82984e-05
3947,23.1512,0.001868
4025,200.89,4.96414e-05
3957,24.2664,0.00145868
4319,186.31,0.00115774
4223,18.2849,4.50646e-06
4553,83.8415,0.0351338
4597,307.133,0.00100409
3958,19.7428,9.34385e-05
4117,338.889,0.00177547
4559,83.255,0.0344669
5562,477.981,0.000264895
5565,15.1485,0.000307143
5563,1564.1,0.00311854
4400,273.392,0.00743002
4401,90.6541,0.00468171
5618,737.002,0.000794685
5565,15.1485,0.00262642
5607,3232.61,0.000788419
3198,268.624,0.0115581
3205,500.48,0.0110366
4516,171.059,0.000175893
4520,147.759,0.00486423
4547,151.863,0.00486514
4555,148.454,0.00253763
4593,270.078,0.050565
4121,332.86,0.00141397
4122,20.4724,0.00105367
4224,143.653,0.000118294
4130,17.7681,0.00237842
4387,114.695,0.00469946
4126,17.7359,0.00283005
4578,188.988,0.0216844
4579,101.904,0.0015172
4131,20.6025,0.000115196
4356,333.394,0.00271577
2365,26.4176,0.000265881
5137,191.689,0.00311945
2365,26.4176,0.000264966
2386,121.331,5.63307e-07
2357,71.5281,0.000530776
5566,1563.8,0.00284815
3182,321.691,0
3148,67.1638,0.000264332
3136,195.4,0.000530283
5021,596.584,0.0011502
5022,492.488,0.00197017
3182,321.691,0
3183,75.6101,1.26744e-06
3184,194.784,0.000264543
3148,67.1638,0.000265247
3183,75.6101,1.26744e-06
3149,115.413,1.97157e-06
4660,259.481,0.000729623
4661,104.539,0.00127145
2386,121.331,5.63307e-07
2387,89.8096,2.25323e-06
2388,30.9481,0.000267289
4358,333.465,0.00238061
4359,12.602,0.00233991
4406,189.759,0.0050392
4369,17.2695,2.01382e-05
2387,89.8096,2.25323e-06
2360,54.7415,3.30943e-06
2366,74.1262,0.000265458
2357,71.5281,0.000528945
2360,54.7415,3.30943e-06
2338,9.96217,0.000798206
4534,120.196,0.00514553
4533,495.308,0.00225816
4364,17.3286,0.0047917
4357,34.3077,0.000264895
2395,37.7151,0.00026581
4370,13.0138,0.00505843
2322,52.5399,0.00131983
2309,55.8696,0.00158451
2310,173.121,5.63307e-07
2322,52.5399,0.00132441
2337,56.0181,0.00105191
2340,154.771,8.02712e-06
2338,9.96217,0.00079546
2337,56.0181,0.00105557
2355,111.626,7.67506e-06
2309,55.8696,0.00157902
2294,42.669,8.4496e-06
2295,164.722,0.00184349
2294,42.669,8.4496e-06
2283,1567.15,0.000264895
2288,175.086,0.000523031
2388,30.9481,0.000266374
2395,37.7151,0.000264895
2398,75.5146,0.000264895
2389,100.262,0.0010593
4365,30.6158,0.00026581
5139,468.946,0.00284724
4707,118.5,0.00084996
2398,75.5146,0.00026581
2366,74.1262,0.000264543
2389,100.262,0.00105564
2367,54.023,0.0015886
4609,276.045,0.0329487
2397,961.265,0.00026581
4605,46.2969,0.00100501
3087,83.167,0.00026581
2329,98.9348,2.53488e-06
2318,101.858,0.000263276
4711,32.5839,0.000849044
4712,127.175,0.00268641
3769,1548.89,0.0162606
3750,16.6512,0.00720209
3749,2283.68,0.0111723
3149,115.413,1.97157e-06
3146,126.154,0.000266937
3166,92.6733,1.61951e-06
2204,156.717,0.00026581
3760,27.0622,0.003324
4836,215.48,0.000890236
4713,17.9072,0.00156437
3750,16.6512,0.0166083
3759,27.244,0.00692839
3748,641.618,0.00747762
4386,1332.23,0.00692931
2355,111.626,7.67506e-06
2367,54.023,0.0015831
2356,27.0219,0.0018599
3103,43.5298,0.00026581
4479,41.8861,0.00514644
4631,220.995,0.0219292
4632,6.78596,0.00317071
4625,46.5098,0.0329478
4626,14.052,0.00782032
4606,9.29682,0.0025308
4607,18.1096,0.00629545
3136,195.4,0.000528452
3087,83.167,0.000264895
3099,43.6948,3.30943e-06
3088,286.379,0.00105754
4600,17.977,0.0512054
4594,125.123,0.00189123
2356,27.0219,0.00185349
2350,26.3072,0.00449427
2351,60.6416,0.00239567
4714,127.332,0.00117013
4642,18.0423,0.0224126
4627,17.9318,0.0375965
4643,5.18108,0.00317592
3146,126.154,0.000266022
3103,43.5298,0.000264895
3104,10.7621,0.000796023
3118,35.276,1.97157e-06
2204,156.717,0.000264895
2150,98.0525,0.000531269
2141,471.984,1.40827e-07
4628,15.9566,0.00702986
4619,62.3535,0.00558125
4608,7.70263,0.00631474
4612,60.7577,0.0510834
3099,43.6948,3.30943e-06
3104,10.7621,0.000793277
3114,36.1593,9.15374e-07
3102,98.5911,0.00106085
3184,194.784,0.000263628
3166,92.6733,1.61951e-06
3174,199.246,0.000530072
2340,154.771,8.02712e-06
2350,26.3072,0.00447871
2341,44.848,0.00474797
2380,72.2274,0
2362,43.4539,0.00026581
3118,35.276,1.97157e-06
3119,10.4687,0.000266303
3150,301.003,0
4486,15.1244,0.00597457
4480,386.2,0.00106402
3114,36.1593,9.15374e-07
3119,10.4687,0.000265388
3129,65.7544,8.4496e-07
3124,83.9534,0.000530283
4601,123.311,0.00619173
4496,21.8906,0.00588339
2329,98.9348,2.53488e-06
2341,44.848,0.0047315
2330,46.2375,0.00500625
2275,370.62,0
2265,32.8917,0.000265881
2295,164.722,0.00183708
2308,49.8523,0.00577073
2296,39.8381,4.56279e-05
2297,36.4553,0.00786398
2310,173.121,5.63307e-07
2308,49.8523,0.00579087
2317,37.2757,0.00551111
2283,1567.15,0.00026581
2318,101.858,0.00026236
2330,46.2375,0.00498886
2317,37.2757,0.00553034
2288,175.086,0.0005212
2296,39.8381,4.56279e-05
2289,60.3978,0.000825738
2380,72.2274,0
2381,62.1099,0.00026581
4613,123.057,0.000273767
4584,108.836,0.00644113
4650,58.234,0.0204059
4651,57.8466,0.0337417
4715,110.275,0.00128357
2351,60.6416,0.00240391
2361,27.1002,0.00107113
2352,47.2044,0.0010655
2362,43.4539,0.000264895
2361,27.1002,0.00107479
2371,47.6618,0.000544859
2231,74.2291,4.31634e-05
2216,25.8325,0.00209085
2215,224.773,0.00185082
4620,2.43302,0.000267923
4622,17.8452,0.0510901
4658,24.7184,0.000297074
4621,16.9362,0.00555301
4657,13.2806,0.0541466
4687,62.8752,0.00128265
1709,206.936,0.000265881
2265,32.8917,0.000264966
2289,60.3978,0.000822991
2266,51.9845,0.00134081
2352,47.2044,0.00106916
2334,33.2631,0.000264966
2335,43.1606,0.00053993
2297,36.4553,0.00783652
2305,44.6151,0.00106423
2298,40.4397,0.00914092
4487,184.818,0.00609963
4497,191.559,0.000830596
2334,33.2631,0.000265881
2305,44.6151,0.00106789
2314,33.9054,0.000264966
2312,41.4815,0.000538662
3129,65.7544,8.4496e-07
3130,23.5008,0.000265036
2231,74.2291,4.31634e-05
2266,51.9845,0.00133623
2238,70.801,0.00157318
4629,22.3194,0.056644
2216,25.8325,0.00208353
2219,24.4853,5.7739e-06
2210,122.291,0.00234286
2314,33.9054,0.000265881
2298,40.4397,0.00910888
2285,89.3966,0.0104284
2286,67.0939,0.00105831
2363,41.4658,0.00026581
2381,62.1099,0.000264895
2371,47.6618,0.000546689
2372,28.2529,2.21802e-05
4274,1124.93,0.00332309
2150,98.0525,0.000529438
2215,224.773,0.00185722
2151,15.4109,0.00105845
2219,24.4853,5.7739e-06
2226,100.084,4.01356e-06
2221,81.3046,0.000261022
2346,35.4738,0.00026581
4837,372.636,0.00195608
4663,32.4276,0.0551313
3150,301.003,0
3124,83.9534,0.000528452
3130,23.5008,0.000264121
3125,37.0485,0.00105923
4664,22.0192,0.000177019
4710,2221.34,0.06291
4630,41.9779,0.00644205
3102,98.5911,0.00105719
3109,28.3859,0.00132518
2151,15.4109,0.00106212
2148,366.512,0.000264543
2149,364.883,0.000529368
2335,43.1606,0.00054176
2332,24.1755,0.000264966
2339,35.1198,1.66176e-05
2332,24.1755,0.000265881
2315,23.2631,0.000265881
2312,41.4815,0.000540493
2315,23.2631,0.000264966
2311,27.9678,1.53501e-05
2372,28.2529,2.21802e-05
2379,41.1722,0.000264895
2370,25.0141,0.000540282
2306,19.9607,0.00026581
2299,25.4176,0.000265881
3125,37.0485,0.00105557
3109,28.3859,0.0013206
3141,75.255,5.21059e-06
3110,187.067,0.00264409
2293,20.7745,0.00026581
2379,41.1722,0.00026581
2363,41.4658,0.000264895
2370,25.0141,0.000538451
2364,12.4851,0.00105874
2364,12.4851,0.00105507
2358,39.9536,0.00104916
2368,48.5967,0.00236469
2346,35.4738,0.000264895
2339,35.1198,1.66176e-05
2342,7.33277,0.00053486
2285,89.3966,0.0103918
2259,30.1343,0.0153839
2290,129.872,0.00468179
2358,39.9536,0.00105282
2342,7.33277,0.000533029
2343,54.9988,0.000264895
2141,471.984,1.40827e-07
2148,366.512,0.000265458
1975,30.3511,2.81653e-07
2311,27.9678,1.53501e-05
2306,19.9607,0.000264895
2307,17.9484,0.000533593
2286,67.0939,0.00106197
2291,14.5777,0.000535705
2284,35.95,0.000264895
2316,55.1539,0.00026581
2343,54.9988,0.00026581
1709,206.936,0.000264966
1697,548.371,0.000531339
1680,2119.46,0
2238,70.801,0.00156768
2259,30.1343,0.0153299
2239,28.8191,0.0171937
2307,17.9484,0.000531762
2316,55.1539,0.000264895
2302,26.3895,0.00105409
2293,20.7745,0.000264895
2291,14.5777,0.000537536
2300,31.296,1.33785e-05
2299,25.4176,0.000264966
2302,26.3895,0.00105043
2300,31.296,1.33785e-05
2301,55.3907,0.00158254
3174,199.246,0.000528241
3141,75.255,5.21059e-06
3142,22.8752,0.000797643
2226,100.084,4.01356e-06
2239,28.8191,0.0171333
2227,48.6887,0.017446
2284,35.95,0.00026581
2149,364.883,0.000531198
1975,30.3511,2.81653e-07
2146,476.568,0.000264895
2385,60.3623,0.00026581
2368,48.5967,0.00235645
2385,60.3623,0.000264895
2369,268.159,0.00288413
3142,22.8752,0.000794897
3143,29.0258,2.74612e-06
3138,70.1162,0.00105775
2221,81.3046,0.000260107
2227,48.6887,0.0173847
2222,47.2404,0.017962
2210,122.291,0.00233463
2222,47.2404,0.0178989
2206,23.5512,0.0205597
2290,129.872,0.00469826
2301,55.3907,0.00157705
2369,268.159,0.00287406
3143,29.0258,2.74612e-06
3147,31.0106,0.000264895
3144,64.9604,0.000528734
3211,39.4204,0.00289188
3206,368.572,0.00814563
2206,23.5512,0.0204874
2240,187.572,0.000264895
2207,178.52,0.0210687
3147,31.0106,0.00026581
3471,398.543,0.00026581
3138,70.1162,0.00105409
3144,64.9604,0.000526903
3121,172.396,0.00184934
3220,533.419,0.0115572
3221,17.2848,0.0175933
3088,286.379,0.00105388
3110,187.067,0.00263494
3064,88.0205,0.00396195
3057,386.367,2.67571e-06
3212,2.32801,0.0181793
3215,4.57002,0.00230674
3216,4.32424,0.00391576
3210,1172.39,0.0180622
3218,13.1712,0.00622342
3747,2279.05,0.0170483
3224,17.8759,0.0179773
2146,476.568,0.00026581
2240,187.572,0.00026581
3225,17.2162,0.0244175
3232,119.961,0.0251121
3121,172.396,0.00184293
3064,88.0205,0.00394822
3065,22.2736,0.00607386
3459,275.006,0.000265881
3065,22.2736,0.0060528
3070,32.9417,0.00738756
3066,341.923,0.00105578
1590,407.606,0.000265881
3233,120.567,0.0106072
3268,468.241,0.025113
3070,32.9417,0.00736193
3107,112.038,2.18281e-06
3071,113.162,0.00764731
2397,961.265,0.000264895
2207,178.52,0.0209946
2203,235.63,0.0215772
3107,112.038,0.00762077
3108,86.6674,0.000527959
3057,386.367,2.67571e-06
3008,89.0843,0.000528734
3000,188.544,0.000264895
3071,113.162,2.18281e-06
3072,738.482,0.00817401
3066,341.923,0.00105944
3008,89.0843,0.000526903
3017,20.1606,0.000264966
3017,20.1606,0.000265881
3000,188.544,0.00026581
3471,398.543,0.000264895
3459,275.006,0.000264966
3455,715.627,0.000796798
3748,641.618,0.00676299
3740,233.885,0.00764858
1590,407.606,0.000264966
1596,621.953,0.000531339
2203,235.63,0.0215012
2180,12.8612,0.00996448
2165,1709.16,0.0313808
2180,12.8612,0.00999926
2181,606.015,0.00970472
1697,548.371,0.000529509
2165,1709.16,0.0312692
1698,114.709,0.0323744
1703,262.509,0.000264895
2432,76.2878,0.000265881
1698,114.709,0.032259
1677,215.973,0.0336129
1704,778.175,0.00105845
3745,108.418,0.00026581
3267,468.454,0.0106063
3276,49.4256,0.024962
1677,215.973,0.033493
1659,707.979,0.0338601
2432,76.2878,0.000264966
2442,104.915,0.000264895
2433,1198.94,0.000796798
3277,49.439,0.0104543
3385,675.092,0.0250198
3745,108.418,0.000264895
3876,333.781,0.000264895
3743,50.7723,0.000796868
3876,333.781,0.00026581
3740,233.885,0.00693304
3739,25.8998,0.00781955
2442,104.915,0.00026581
3743,50.7723,0.000794122
3739,25.8998,0.00710309
3734,275.995,0.000514088
3735,527.307,0.00840412
3734,275.995,0.00053493
3645,434.006,0.000314748
2938,7.33545,0.00841214
2937,520.974,2.47855e-05
3209,1181.4,0.00379775
2938,7.33545,0.000262008
2940,27.4702,0.00519263
2940,27.4702,0.000523312
2943,14.7267,0.000323057
2941,337.282,0.0233524
3219,1168.69,0.0433052
2943,14.7267,0.000942976
3030,514.586,0.000264895
1703,262.509,0.00026581
2458,97.9267,0.000265881
2458,97.9267,0.000264966
2456,254.377,0.0005281
2435,859.084,0.00105958
2859,134.203,0.00129385
2860,135.343,0.0220595
1344,461.777,0.00026581
1353,4.63188,0.00026581
1351,56.4593,0.000264895
1352,436.953,0.00185758
2939,493.224,0.000316015
2818,23.2839,0.00157705
2820,9.59109,0.000598302
2821,23.1507,0.0225984
2807,10.5924,0.000423396
2805,195.843,0.00117935
1364,34.3491,0.00185574
1365,2.36016,0.000264895
2811,20.5851,0.0228187
2808,424.82,0.000203988
2944,478.02,0.0439233
2824,19.9829,0.00113633
2825,5.95461,0.0288501
1596,621.953,0.000529509
1598,8.87653,0.000793347
1597,391.888,0.00361059
2822,19.3625,0.02852
2813,5.0721,0.0225838
1598,8.87653,0.00440119
1628,506.489,0.00165873
2823,22.1595,0.000329253
2815,556.332,0.0226015
2181,606.015,0.00973859
2433,1198.94,0.000794052
2164,56.073,0.00866493
3030,514.586,0.00026581
2512,181.108,0.000265881
2130,567.449,0.000264613
1898,670.49,1.40827e-07
1899,190.808,1.0562e-06
2766,232.605,0.00118027
3645,434.006,0.000334675
3683,342.345,0.000287639
3618,396.311,0.000339885
3455,715.627,0.000794052
3388,676.117,0.0105113
3389,8.41323,0.00122878
3389,8.41323,0.000193848
3427,163.986,0.0260557
2164,56.073,0.00869514
2163,24.3687,0.00840468
1680,2119.46,0
1659,707.979,0.0337393
1656,550.643,0.0341073
2456,254.377,0.000529931
2512,181.108,0.000264966
2457,1822.6,2.53488e-06
2130,567.449,0.000263698
