0,1
1,1
2,1
3,1
4,1
5,2
6,1
7,2
8,1
9,1
10,3
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,4
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,5
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,6
93,1
94,1
95,1
96,7
97,1
98,1
99,8
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,9
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,10
118,1
119,11
120,1
121,1
122,1
123,1
124,12
125,13
126,1
127,1
128,1
129,1
130,1
131,1
132,14
133,1
134,1
135,1
136,1
137,1
138,7
139,1
140,14
141,1
142,1
143,15
144,16
145,1
146,15
147,1
148,1
149,1
150,17
151,18
152,15
153,1
154,19
155,1
156,1
157,1
158,1
159,1
160,20
161,1
162,21
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,22
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,23
188,1
189,1
190,24
191,1
192,25
193,1
194,1
195,1
196,1
197,1
198,1
199,26
200,1
201,27
202,1
203,28
204,1
205,1
206,29
207,1
208,1
209,30
210,28
211,28
212,1
213,1
214,31
215,1
216,32
217,33
218,28
219,34
220,35
221,28
222,36
223,33
224,37
225,37
226,38
227,37
228,39
229,37
230,1
231,40
232,1
233,1
234,37
235,1
236,41
237,1
238,1
239,1
240,42
241,1
242,1
243,1
244,1
245,43
246,1
247,1
248,1
249,1
250,1
251,1
252,44
253,1
254,1
255,45
256,1
257,1
258,1
259,1
260,1
261,42
262,1
263,1
264,1
265,1
266,1
267,42
268,1
269,1
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,46
279,47
280,1
281,1
282,1
283,1
284,48
285,1
286,49
287,1
288,1
289,1
290,1
291,1
292,50
293,51
294,52
295,53
296,1
297,54
298,1
299,1
300,1
301,1
302,1
303,1
304,55
305,1
306,1
307,1
308,1
309,56
310,1
311,1
312,1
313,57
314,1
315,58
316,59
317,1
318,1
319,60
320,1
321,1
322,1
323,1
324,1
325,1
326,61
327,1
328,61
329,1
330,62
331,1
332,62
333,62
334,1
335,61
336,1
337,1
338,61
339,61
340,1
341,1
342,61
343,1
344,61
345,61
346,61
347,61
348,61
349,61
350,1
351,63
352,1
353,1
354,61
355,61
356,64
357,65
358,56
359,62
360,61
361,1
362,1
363,62
364,61
365,1
366,1
367,66
368,66
369,61
370,62
371,1
372,1
373,1
374,56
375,62
376,56
377,61
378,67
379,68
380,62
381,61
382,1
383,1
384,62
385,62
386,61
387,61
388,62
389,1
390,62
391,1
392,61
393,61
394,61
395,61
396,61
397,61
398,61
399,61
400,1
401,69
402,1
403,61
404,61
405,61
406,1
407,1
408,1
409,70
410,61
411,61
412,61
413,66
414,61
415,61
416,62
417,61
418,1
419,61
420,61
421,61
422,61
423,61
424,1
425,61
426,61
427,61
428,1
429,62
430,1
431,1
432,62
433,61
434,61
435,61
436,61
437,61
438,61
439,61
440,61
441,62
442,61
443,61
444,61
445,61
446,61
447,61
448,61
449,61
450,61
451,61
452,61
453,61
454,70
455,61
456,61
457,61
458,61
459,62
460,61
461,61
462,61
463,61
464,61
465,62
466,61
467,61
468,61
469,62
470,71
471,72
472,62
473,73
474,62
475,74
476,62
477,71
478,75
479,71
480,76
481,61
482,72
483,71
484,62
485,73
486,62
487,77
488,78
489,79
490,80
491,65
492,80
493,62
494,80
495,62
496,62
497,62
498,73
499,81
500,77
501,82
502,83
503,70
504,84
505,85
506,86
507,87
508,88
509,84
510,89
511,86
512,86
513,90
514,84
515,86
516,86
517,91
518,92
519,92
520,92
521,70
522,93
523,93
524,94
525,95
526,96
527,97
528,97
529,94
530,98
531,91
532,99
533,100
534,101
535,91
536,102
537,103
538,77
539,104
540,77
541,105
542,84
543,92
544,93
545,93
546,91
547,86
548,73
549,73
550,106
551,70
552,93
553,93
554,93
555,93
556,93
557,93
558,93
559,93
560,107
561,85
562,91
563,108
564,86
565,86
566,91
567,86
568,93
569,93
570,93
571,91
572,86
573,86
574,109
575,93
576,110
577,93
578,93
579,93
580,111
581,93
582,93
583,85
584,91
585,91
586,93
587,77
588,112
589,77
590,113
591,93
592,93
593,93
594,86
595,85
596,93
597,93
598,96
599,85
600,114
601,115
602,116
603,93
604,93
605,117
606,118
607,91
608,77
609,86
610,113
611,77
612,91
613,77
614,93
615,119
616,91
617,120
618,93
619,121
620,93
621,122
622,123
623,124
624,77
625,125
626,111
627,122
628,77
629,126
630,86
631,127
632,123
633,128
634,122
635,129
636,130
637,131
638,132
639,122
640,86
641,133
642,134
643,77
644,125
645,86
646,135
647,77
648,136
649,123
650,123
651,77
652,77
653,137
654,77
655,77
656,138
657,77
658,77
659,139
660,77
661,140
662,140
663,140
664,141
665,77
666,142
667,77
668,140
669,140
670,136
671,140
672,123
673,123
674,140
675,140
676,140
677,140
678,140
679,86
680,140
681,86
682,143
683,140
684,111
685,144
686,86
687,140
688,145
689,140
690,111
691,86
692,111
693,86
694,86
695,111
696,1
697,146
698,123
699,123
700,140
701,123
702,86
703,86
704,111
705,86
706,111
707,86
708,111
709,123
710,123
711,147
712,111
713,96
714,148
715,86
716,96
717,141
718,147
719,123
720,96
721,141
722,86
723,1
724,123
725,149
726,150
727,1
728,141
729,1
730,151
731,96
732,1
733,1
734,1
735,1
736,96
737,1
738,96
739,96
740,152
741,96
742,96
743,148
744,123
745,96
746,111
747,153
748,154
749,111
750,155
751,123
752,96
753,140
754,96
755,156
756,96
757,111
758,96
759,157
760,123
761,1
762,151
763,151
764,151
765,158
766,1
767,96
768,151
769,1
770,1
771,151
772,1
773,151
774,111
775,1
776,151
777,111
778,96
779,159
780,151
781,160
782,161
783,111
784,1
785,1
786,151
787,151
788,1
789,153
790,151
791,96
792,1
793,1
794,151
795,1
796,151
797,153
798,151
799,1
800,151
801,151
802,1
803,151
804,1
805,1
806,111
807,123
808,1
809,111
810,151
811,1
812,1
813,123
