41,1,31.5602,113.666,22.6533,113.666,22.6532
42,1,32.9221,113.666,22.6532,113.666,22.6535
43,1,33.3888,113.666,22.6535,113.666,22.6533
44,1,29.8742,113.666,22.6535,113.666,22.6535
45,1,273.571,113.665,22.6559,113.666,22.6535
46,1,296.745,113.666,22.6535,113.665,22.6561
47,0,1822.15,113.544,22.6484,113.531,22.6596
48,0,2011.85,113.558,22.6613,113.544,22.6484
49,1,7413.12,113.558,22.6613,113.61,22.6152
50,0,18.2823,113.558,22.6614,113.558,22.6613
51,1,7417.87,113.61,22.6153,113.558,22.6614
52,0,1772.91,113.568,22.6741,113.558,22.6614
53,0,33.1553,113.568,22.6743,113.568,22.6741
54,0,17.7363,113.568,22.6745,113.568,22.6743
55,0,293.966,113.568,22.6745,113.568,22.6741
56,0,12.0336,113.568,22.6745,113.568,22.6745
57,1,3699.35,113.568,22.6745,113.593,22.6504
58,0,15.4491,113.569,22.6746,113.568,22.6745
59,1,3700.56,113.593,22.6505,113.569,22.6746
60,0,66.6736,113.568,22.6749,113.568,22.6745
61,0,119.84,113.569,22.6754,113.569,22.6746
62,0,268.591,113.57,22.6763,113.568,22.6755
63,0,131.414,113.57,22.6763,113.569,22.6754
64,1,238.449,113.566,22.6765,113.568,22.6749
65,1,304.201,113.566,22.6765,113.568,22.6745
66,0,63.0717,113.571,22.6767,113.57,22.6763
67,0,234.352,113.572,22.6752,113.571,22.6767
68,1,437.038,113.569,22.6746,113.566,22.6775
69,1,338.511,113.568,22.6755,113.566,22.6775
70,0,434.822,113.574,22.6794,113.571,22.6767
71,1,3539.24,113.532,22.6829,113.558,22.6613
72,0,18.1574,113.532,22.6829,113.532,22.683
73,1,3535.56,113.558,22.6614,113.532,22.683
74,0,1586.06,113.532,22.683,113.542,22.6944
75,0,114.862,113.542,22.6944,113.543,22.695
76,0,66.2716,113.543,22.6944,113.543,22.695
77,0,37.81,113.543,22.695,113.543,22.6953
78,0,221.127,113.543,22.6953,113.543,22.6944
79,0,11.7198,113.543,22.6953,113.543,22.6953
80,1,3209.41,113.543,22.6953,113.566,22.6765
81,0,14.405,113.543,22.6953,113.543,22.6954
82,1,3077.56,113.566,22.6775,113.543,22.6954
83,0,56.6934,113.542,22.6955,113.543,22.6953
84,1,186.895,113.541,22.6964,113.542,22.6955
85,1,245.916,113.541,22.6964,113.543,22.6953
86,0,212.941,113.543,22.6954,113.544,22.6969
87,1,349.282,113.543,22.6954,113.54,22.6969
88,1,248.383,113.542,22.6961,113.54,22.6969
89,0,315.793,113.542,22.6961,113.545,22.6972
90,0,47.0374,113.544,22.6969,113.545,22.6972
91,0,274.917,113.545,22.6972,113.547,22.699
92,0,3507.79,113.571,22.6767,113.547,22.699
93,1,878.748,113.534,22.7005,113.541,22.6964
94,1,776.742,113.54,22.6969,113.534,22.7006
95,0,738.656,113.501,22.7006,113.496,22.6956
96,1,58.7466,113.533,22.7029,113.533,22.7026
97,1,17.0179,113.533,22.703,113.533,22.7029
98,1,16.0095,113.533,22.7029,113.533,22.703
99,1,59.3114,113.533,22.7027,113.533,22.703
100,1,15.3184,113.533,22.7031,113.533,22.703
101,1,17.471,113.533,22.703,113.533,22.7031
102,0,591.88,113.505,22.7047,113.501,22.7006
103,1,3712.28,113.505,22.7047,113.532,22.6829
104,0,20.5557,113.505,22.7048,113.505,22.7047
105,1,3713.08,113.532,22.683,113.505,22.7048
106,1,381.444,113.53,22.7051,113.533,22.703
107,0,16.133,113.53,22.7051,113.53,22.7052
108,1,382.691,113.533,22.7031,113.53,22.7052
109,1,60.163,113.529,22.7054,113.53,22.7051
110,1,60.9722,113.53,22.7052,113.529,22.7055
111,1,531.878,113.533,22.703,113.536,22.7066
112,1,532.585,113.536,22.7067,113.533,22.7031
113,1,773.657,113.499,22.7092,113.505,22.7047
114,1,773.942,113.505,22.7048,113.499,22.7092
115,0,675.662,113.53,22.7052,113.534,22.7099
116,0,1776.52,113.547,22.699,113.534,22.7099
117,0,1074.33,113.512,22.7118,113.505,22.7048
118,0,97.2201,113.513,22.7124,113.512,22.7118
119,1,142.086,113.513,22.7124,113.514,22.7118
120,0,7.62109,113.513,22.7124,113.513,22.7124
121,1,140.776,113.514,22.7119,113.513,22.7124
122,0,3.28964,113.513,22.7124,113.513,22.7124
123,1,27.8123,113.513,22.7126,113.513,22.7124
124,1,27.655,113.513,22.7124,113.513,22.7126
125,1,268.143,113.513,22.7124,113.514,22.7119
126,1,2345.13,113.515,22.7134,113.534,22.7005
127,1,230.145,113.512,22.7136,113.512,22.7118
128,1,152.198,113.512,22.7136,113.513,22.7126
129,1,233.112,113.514,22.7118,113.515,22.7137
130,1,66.5035,113.515,22.7137,113.515,22.7134
131,1,145.882,113.513,22.7126,113.512,22.7137
132,1,6.99318,113.515,22.7137,113.515,22.7137
133,1,67.4996,113.515,22.7137,113.515,22.7134
134,1,317.07,113.515,22.7138,113.512,22.7137
135,0,213.431,113.515,22.7138,113.513,22.7124
136,1,14.927,113.515,22.7137,113.515,22.7138
137,1,2415.19,113.534,22.7006,113.515,22.7138
138,0,7.8492,113.515,22.7139,113.515,22.7138
139,1,37.0792,113.515,22.7139,113.515,22.7137
140,0,8.72875,113.515,22.7139,113.515,22.7139
141,1,34.5681,113.515,22.7139,113.515,22.7137
142,0,14.7038,113.515,22.714,113.515,22.7139
143,1,29.851,113.515,22.7138,113.515,22.714
144,1,52.5717,113.512,22.7137,113.512,22.7141
145,1,91.6394,113.512,22.7144,113.512,22.7136
146,1,75.9867,113.515,22.714,113.514,22.7144
147,0,97.5781,113.515,22.7146,113.515,22.714
148,1,98.4309,113.515,22.7138,113.515,22.7146
149,1,163.518,113.512,22.7141,113.513,22.7151
150,1,255.58,113.513,22.7151,113.515,22.7139
151,1,191.224,113.512,22.7141,113.512,22.7157
152,1,319.094,113.512,22.7157,113.515,22.7139
153,1,207.803,113.514,22.7144,113.513,22.7157
154,1,14.7905,113.512,22.7157,113.512,22.7158
155,1,249.335,113.514,22.7144,113.512,22.7158
156,1,200.704,113.511,22.7161,113.512,22.7144
157,1,217.378,113.511,22.7162,113.512,22.7144
158,1,24.1438,113.511,22.7162,113.511,22.7161
159,1,57.8461,113.512,22.7158,113.512,22.7163
160,1,13.9723,113.511,22.7164,113.511,22.7162
161,1,127.768,113.511,22.7164,113.512,22.7157
162,1,13.952,113.511,22.7165,113.511,22.7164
163,1,122.869,113.512,22.7158,113.511,22.7165
164,1,28.0485,113.512,22.7166,113.511,22.7165
165,1,69.4352,113.512,22.7163,113.512,22.7166
166,1,169.962,113.513,22.7157,113.512,22.7166
167,1,244.737,113.509,22.7177,113.511,22.7162
168,1,241.285,113.509,22.7177,113.511,22.7164
169,1,265.353,113.511,22.7165,113.509,22.7179
170,1,276.76,113.512,22.7166,113.509,22.7179
171,1,217.815,113.508,22.7189,113.509,22.7177
172,1,190.897,113.509,22.7179,113.508,22.719
173,0,850.449,113.521,22.7201,113.515,22.7146
174,0,39.3728,113.522,22.7204,113.521,22.7201
175,1,346.713,113.466,22.718,113.468,22.7209
176,1,344.675,113.467,22.721,113.466,22.7181
177,0,196.439,113.523,22.7216,113.522,22.7204
178,0,1740.49,113.534,22.7099,113.523,22.7216
179,1,11757.6,113.585,22.7221,113.666,22.6533
180,1,11711.8,113.666,22.6535,113.585,22.7222
181,1,790.612,113.469,22.7279,113.467,22.721
182,1,798.547,113.468,22.7209,113.47,22.7279
183,0,3476.47,113.534,22.7099,113.557,22.7292
184,0,1232.74,113.531,22.7302,113.523,22.7216
185,1,319.597,113.47,22.7279,113.47,22.7308
186,1,325.152,113.47,22.7308,113.469,22.7279
187,1,1959.51,113.495,22.732,113.508,22.7189
188,1,1956.39,113.508,22.719,113.495,22.7321
189,0,3229.6,113.499,22.7092,113.494,22.7334
190,1,181.881,113.494,22.7334,113.495,22.732
191,0,13.3121,113.494,22.7334,113.494,22.7335
192,1,185.642,113.495,22.7321,113.494,22.7335
193,0,2481.21,113.523,22.7216,113.505,22.7367
194,0,1518.06,113.494,22.7335,113.505,22.7367
195,1,2440.83,113.583,22.744,113.585,22.7221
196,1,1613.71,113.47,22.7308,113.476,22.744
197,1,2436.38,113.585,22.7222,113.583,22.744
198,1,1714.34,113.476,22.7447,113.47,22.7308
199,1,1616.97,113.494,22.7335,113.486,22.7457
200,1,340.928,113.476,22.744,113.478,22.7459
201,1,1661.37,113.485,22.7459,113.494,22.7334
202,1,429.627,113.482,22.7485,113.485,22.7459
203,1,835.845,113.476,22.744,113.482,22.749
204,1,508.97,113.478,22.7459,113.482,22.749
205,1,25.5497,113.482,22.749,113.482,22.7491
206,1,76.3754,113.482,22.7491,113.482,22.7485
207,1,756.879,113.482,22.7492,113.476,22.7447
208,1,23.3676,113.482,22.749,113.482,22.7492
209,1,19.2113,113.482,22.7493,113.482,22.7492
210,1,19.2999,113.482,22.7493,113.482,22.7491
211,1,29.7617,113.482,22.7491,113.482,22.7493
212,1,499.838,113.482,22.7493,113.485,22.7459
213,1,18.9021,113.482,22.7494,113.482,22.7493
214,1,13.9575,113.482,22.7494,113.482,22.7493
215,1,13.9849,113.482,22.7493,113.482,22.7494
216,1,545.569,113.486,22.7457,113.482,22.7494
217,1,13.9773,113.482,22.7495,113.482,22.7494
218,1,12.9735,113.482,22.7494,113.482,22.7495
219,1,24.8409,113.482,22.7495,113.482,22.7493
220,1,15.3881,113.482,22.7495,113.482,22.7494
221,1,16.3173,113.482,22.7497,113.482,22.7495
222,1,23.8094,113.482,22.7495,113.482,22.7497
223,1,63.3772,113.482,22.7492,113.482,22.7497
224,1,35.9941,113.482,22.7497,113.482,22.7495
225,1,28.6329,113.482,22.7497,113.482,22.75
226,1,52.6854,113.482,22.7497,113.482,22.75
227,1,53.2676,113.482,22.7501,113.482,22.7497
228,1,775.881,113.581,22.7508,113.583,22.744
229,1,21.0424,113.581,22.7508,113.581,22.7508
230,1,772.556,113.583,22.744,113.581,22.7508
231,1,2866.61,113.581,22.7508,113.609,22.7508
232,1,20.0731,113.581,22.7508,113.581,22.751
233,1,2867.78,113.609,22.751,113.581,22.751
234,1,22.665,113.581,22.751,113.581,22.7508
235,1,24.2262,113.581,22.751,113.581,22.751
236,1,1143.73,113.478,22.7524,113.476,22.7447
237,1,449.121,113.478,22.7524,113.482,22.7497
238,1,645.385,113.482,22.75,113.477,22.7538
239,1,650.806,113.482,22.75,113.477,22.7538
240,1,679.253,113.482,22.7494,113.486,22.7545
241,1,1120.28,113.486,22.7457,113.486,22.7545
242,0,2297.77,113.429,22.7519,113.451,22.7546
243,1,639.179,113.486,22.7548,113.482,22.7501
244,1,696.31,113.486,22.7548,113.482,22.7495
245,0,816.213,113.429,22.7519,113.43,22.7593
246,0,77.4929,113.43,22.7593,113.431,22.7592
247,1,371.515,113.431,22.7592,113.435,22.7593
248,1,106.281,113.435,22.7593,113.436,22.7593
249,0,49.1697,113.43,22.7594,113.43,22.7593
250,1,103.14,113.436,22.7595,113.435,22.7595
251,0,29.038,113.43,22.7593,113.43,22.7595
252,1,447.657,113.43,22.7595,113.435,22.7593
253,0,16.3548,113.43,22.7595,113.43,22.7597
254,1,447.823,113.435,22.7595,113.43,22.7597
255,1,1245.06,113.469,22.7598,113.478,22.7524
256,1,519.953,113.4,22.7597,113.405,22.7598
257,0,2725.09,113.405,22.7598,113.429,22.7519
258,1,372.547,113.435,22.7595,113.431,22.7598
259,1,321.937,113.427,22.7598,113.43,22.7594
260,1,368.428,113.427,22.7598,113.43,22.7595
261,1,499.228,113.405,22.7599,113.4,22.7598
262,0,19.7321,113.405,22.7599,113.405,22.7598
263,0,24.1077,113.43,22.7597,113.43,22.7599
264,0,75.665,113.431,22.7598,113.43,22.7599
265,0,51.1331,113.43,22.7599,113.43,22.7599
266,1,141.421,113.425,22.76,113.427,22.7598
267,1,372.015,113.43,22.7597,113.427,22.76
268,1,320.458,113.43,22.7599,113.427,22.76
269,1,195.622,113.398,22.76,113.4,22.7597
270,1,138.22,113.427,22.76,113.425,22.7601
271,1,195.616,113.4,22.7598,113.398,22.7602
272,1,483.122,113.421,22.7604,113.425,22.76
273,1,479.597,113.425,22.7601,113.421,22.7606
274,1,199.386,113.419,22.7606,113.421,22.7604
275,0,90.5232,113.43,22.7599,113.43,22.7607
276,1,194.347,113.421,22.7606,113.419,22.7608
277,1,1459.16,113.405,22.7598,113.419,22.7606
278,1,1484.92,113.419,22.7608,113.405,22.7599
279,1,326.844,113.467,22.7617,113.469,22.7598
280,0,109.389,113.43,22.7607,113.43,22.7617
281,1,1348.78,113.477,22.7538,113.467,22.7618
282,1,19.2307,113.467,22.7618,113.467,22.7619
283,1,930.066,113.488,22.7629,113.486,22.7548
284,1,960.492,113.486,22.7545,113.488,22.7629
285,0,158.234,113.43,22.7617,113.43,22.7631
286,1,2201.38,113.457,22.7634,113.436,22.7595
287,1,780.886,113.463,22.7638,113.469,22.7598
288,1,2414.12,113.436,22.7593,113.459,22.7639
289,1,218.063,113.459,22.7641,113.457,22.7634
290,1,158.223,113.463,22.7638,113.462,22.7641
291,1,130.525,113.462,22.7641,113.463,22.7638
292,1,272.381,113.459,22.7641,113.457,22.7634
293,1,330.773,113.459,22.7639,113.462,22.7641
294,1,510.21,113.463,22.7647,113.467,22.7617
295,1,493.168,113.467,22.7619,113.463,22.7648
296,1,252.843,113.459,22.7639,113.461,22.7649
297,1,144.097,113.462,22.7641,113.461,22.7649
298,1,180.254,113.461,22.765,113.459,22.7641
299,1,13.5628,113.461,22.7649,113.461,22.765
300,1,241.625,113.461,22.765,113.459,22.7641
301,1,125.916,113.461,22.7649,113.462,22.7657
302,1,266.812,113.462,22.7657,113.463,22.7638
303,1,155.022,113.463,22.7648,113.462,22.7657
304,1,152.939,113.463,22.7649,113.462,22.7657
305,1,8.18166,113.462,22.7657,113.462,22.7657
306,1,173.158,113.462,22.7657,113.463,22.7647
307,1,15.6578,113.462,22.7657,113.462,22.7658
308,1,14.1788,113.462,22.7657,113.462,22.7658
309,1,131.604,113.461,22.7659,113.461,22.765
310,1,31.0254,113.461,22.7659,113.462,22.7657
311,1,5.09343,113.462,22.7659,113.461,22.7659
312,1,32.729,113.462,22.7659,113.462,22.7657
313,1,439.062,113.462,22.7658,113.463,22.7649
314,1,15.1047,113.462,22.766,113.462,22.7659
315,1,35.653,113.462,22.7658,113.462,22.766
316,1,56.8049,113.461,22.7662,113.461,22.7659
317,1,57.1233,113.461,22.7662,113.462,22.7659
318,1,787.385,113.467,22.7619,113.462,22.766
319,1,599.12,113.488,22.7629,113.49,22.7681
320,0,1031.12,113.554,22.7683,113.554,22.7592
321,1,2317.59,113.554,22.7683,113.576,22.7674
322,0,12.9865,113.554,22.7685,113.554,22.7683
323,1,2315.42,113.576,22.7675,113.554,22.7685
324,1,559.519,113.457,22.7695,113.461,22.7662
325,1,778.648,113.49,22.7696,113.488,22.7629
326,1,622.684,113.462,22.766,113.457,22.7697
327,0,4226.93,113.505,22.7367,113.495,22.771
328,1,859.833,113.576,22.7674,113.583,22.7713
329,0,358.053,113.584,22.7684,113.583,22.7713
330,1,860.236,113.583,22.7715,113.576,22.7675
331,0,23.8605,113.583,22.7713,113.583,22.7715
332,1,410.559,113.49,22.7681,113.491,22.7715
333,1,9.89215,113.491,22.7715,113.491,22.7716
334,1,397.198,113.491,22.7716,113.491,22.7715
335,1,249.224,113.491,22.7717,113.49,22.7696
336,1,20.439,113.491,22.7717,113.491,22.7716
337,1,10.7397,113.491,22.7716,113.491,22.7717
338,1,577.577,113.49,22.7681,113.491,22.7717
339,1,9.80925,113.491,22.7718,113.491,22.7717
340,1,20.3486,113.491,22.7717,113.491,22.7718
341,1,332.676,113.49,22.7723,113.49,22.7696
342,1,151.474,113.49,22.7723,113.491,22.7717
343,1,252.004,113.491,22.7718,113.489,22.7732
344,1,216.489,113.491,22.773,113.489,22.7732
345,1,142.665,113.489,22.7734,113.49,22.7723
346,1,27.9872,113.489,22.7732,113.489,22.7734
347,1,243.538,113.491,22.7717,113.492,22.7737
348,1,404.592,113.492,22.7737,113.495,22.771
349,1,246.581,113.492,22.7738,113.491,22.7718
350,1,16.4742,113.492,22.7738,113.492,22.7737
351,1,8.97205,113.492,22.7737,113.492,22.7738
352,1,413.172,113.495,22.771,113.492,22.7738
353,1,130.969,113.492,22.7738,113.491,22.773
354,1,12.7058,113.492,22.7738,113.492,22.7738
355,1,8.9294,113.492,22.7738,113.492,22.7738
356,1,16.4324,113.492,22.7738,113.492,22.7738
357,1,52.9844,113.489,22.7739,113.489,22.7734
358,1,8.9382,113.492,22.7739,113.492,22.7738
359,1,11.8155,113.492,22.7738,113.492,22.7739
360,1,56.6924,113.489,22.7734,113.489,22.7739
361,1,2658.59,113.377,22.7742,113.398,22.76
362,1,2648.39,113.398,22.7602,113.377,22.7742
363,1,115.842,113.491,22.7743,113.492,22.7738
364,1,511.854,113.583,22.7713,113.586,22.7746
365,1,258.13,113.489,22.7739,113.491,22.7743
366,1,500.57,113.586,22.7747,113.583,22.7715
367,1,118.649,113.493,22.7748,113.492,22.7739
368,1,118.099,113.493,22.7748,113.492,22.7738
369,1,102.557,113.489,22.7739,113.489,22.7748
370,1,239.226,113.492,22.7739,113.49,22.7748
371,1,109.786,113.489,22.7748,113.489,22.7739
372,1,37.8525,113.489,22.7748,113.489,22.7751
373,1,209.778,113.489,22.7751,113.491,22.7743
374,1,37.6549,113.489,22.7752,113.489,22.7748
375,1,6.63732,113.489,22.7752,113.489,22.7751
376,1,9.16893,113.489,22.7751,113.489,22.7752
377,1,88.9178,113.49,22.7748,113.489,22.7752
378,1,9.31668,113.489,22.7752,113.489,22.7752
379,1,6.57325,113.489,22.7752,113.489,22.7752
380,1,8.78686,113.489,22.7752,113.489,22.7753
381,1,91.2146,113.49,22.7748,113.489,22.7753
382,1,9.40577,113.489,22.7753,113.489,22.7752
383,1,6.64127,113.489,22.7753,113.489,22.7753
384,1,83.0746,113.489,22.7753,113.489,22.776
385,1,81.8396,113.489,22.776,113.489,22.7753
386,1,318.2,113.492,22.7738,113.494,22.7763
387,1,205.597,113.494,22.7764,113.493,22.7748
388,1,343.899,113.489,22.7753,113.489,22.776
389,1,516.64,113.485,22.7769,113.489,22.7739
390,1,432.555,113.485,22.7769,113.489,22.7752
391,1,432.844,113.489,22.7752,113.485,22.777
392,1,507.118,113.489,22.776,113.485,22.777
393,1,1398.01,113.447,22.778,113.457,22.7695
394,1,1390.5,113.457,22.7697,113.447,22.7781
395,1,513.485,113.377,22.7742,113.376,22.7785
396,0,3635.17,113.376,22.7785,113.405,22.7599
397,1,528.322,113.375,22.7786,113.377,22.7742
398,0,13.8039,113.375,22.7786,113.376,22.7785
399,1,618.931,113.586,22.7746,113.59,22.7786
400,1,621.286,113.59,22.7787,113.586,22.7747
401,0,14.655,113.59,22.7787,113.59,22.7786
402,1,718.677,113.479,22.7791,113.485,22.7769
403,0,12.3706,113.479,22.7791,113.479,22.7792
404,1,716.792,113.485,22.777,113.479,22.7792
405,0,1149.63,113.583,22.7715,113.587,22.7792
406,0,522.909,113.59,22.7786,113.595,22.7794
407,1,6456.47,113.529,22.7795,113.581,22.7508
408,0,21.4494,113.53,22.7796,113.529,22.7795
409,1,6437.33,113.581,22.751,113.53,22.7796
410,0,575.472,113.585,22.7794,113.59,22.7787
411,1,592.639,113.494,22.7763,113.497,22.7809
412,1,601.538,113.497,22.7811,113.494,22.7764
413,1,457.629,113.59,22.7786,113.594,22.7815
414,0,2227.07,113.608,22.7664,113.594,22.7815
415,1,458.951,113.593,22.7816,113.59,22.7787
416,0,14.4576,113.594,22.7815,113.593,22.7816
417,1,13.0746,113.511,22.7821,113.511,22.7822
418,1,61.6993,113.51,22.7823,113.511,22.7821
419,1,439.745,113.376,22.7785,113.375,22.7824
420,1,18.4159,113.51,22.7825,113.51,22.7823
421,1,60.5612,113.511,22.7822,113.51,22.7825
422,1,174.377,113.594,22.7815,113.595,22.7827
423,1,173.223,113.595,22.7827,113.593,22.7816
424,0,587.603,113.534,22.783,113.53,22.7796
425,1,2615.77,113.534,22.783,113.554,22.7683
426,0,12.2729,113.534,22.7831,113.534,22.783
427,1,2602.94,113.554,22.7685,113.534,22.7831
428,1,600.327,113.505,22.7845,113.51,22.7823
429,1,604.385,113.51,22.7825,113.505,22.7846
430,1,808.818,113.526,22.7857,113.529,22.7795
431,1,835.236,113.53,22.7796,113.526,22.7861
432,1,848,113.526,22.7861,113.534,22.783
433,1,53.9456,113.526,22.7862,113.526,22.7857
434,1,21.9476,113.526,22.7862,113.526,22.7861
435,1,15.8445,113.526,22.7861,113.526,22.7862
436,1,855.518,113.534,22.7831,113.526,22.7862
437,1,16.0001,113.526,22.7863,113.526,22.7862
438,1,21.9784,113.526,22.7862,113.526,22.7863
439,1,87.9412,113.526,22.7871,113.526,22.7863
440,1,797.169,113.497,22.7809,113.501,22.7871
441,1,783.589,113.501,22.7872,113.497,22.7811
442,1,39.5478,113.501,22.7871,113.501,22.7874
443,1,1480.97,113.527,22.7765,113.521,22.7875
444,1,538.453,113.521,22.7875,113.526,22.7857
445,1,1128.62,113.444,22.7876,113.447,22.778
446,1,1504.04,113.521,22.7876,113.527,22.7763
447,1,16.3415,113.521,22.7876,113.521,22.7875
448,1,36.4583,113.521,22.7877,113.521,22.7876
449,1,1158.74,113.447,22.7781,113.444,22.7879
450,1,51.4593,113.521,22.7875,113.521,22.788
451,1,541.155,113.521,22.788,113.526,22.7862
452,0,1136.53,113.479,22.7792,113.485,22.788
453,1,51.0731,113.521,22.788,113.521,22.7876
454,1,15.7038,113.521,22.788,113.521,22.788
455,1,13.3617,113.521,22.788,113.521,22.7881
456,1,541.517,113.526,22.7863,113.521,22.7881
457,1,13.322,113.521,22.7882,113.521,22.788
458,1,15.5502,113.521,22.7881,113.521,22.7882
459,1,172.592,113.519,22.7882,113.521,22.7877
460,1,1750.57,113.511,22.7821,113.519,22.7883
461,1,49.9145,113.519,22.7883,113.519,22.7882
462,1,1727.97,113.519,22.7884,113.511,22.7822
463,1,18.3593,113.519,22.7884,113.519,22.7883
464,1,56.4371,113.521,22.7881,113.521,22.7886
465,1,556.682,113.526,22.7871,113.521,22.7886
466,1,57.3564,113.521,22.7887,113.521,22.7882
467,1,15.1415,113.521,22.7886,113.521,22.7887
468,1,50.5872,113.519,22.7883,113.519,22.7888
469,1,258.455,113.519,22.7888,113.521,22.788
470,1,50.7869,113.519,22.7888,113.519,22.7884
471,1,16.1334,113.519,22.7888,113.519,22.7888
472,1,52.3534,113.521,22.7887,113.521,22.7888
473,1,216.562,113.502,22.7889,113.501,22.7872
474,1,13.8344,113.519,22.7888,113.519,22.7889
475,1,258.4,113.521,22.7882,113.519,22.7889
476,1,13.8652,113.519,22.7889,113.519,22.7888
477,1,15.5243,113.519,22.7889,113.519,22.7889
478,1,327.259,113.515,22.7891,113.519,22.7884
479,1,144.277,113.444,22.7879,113.444,22.7892
480,1,159.514,113.521,22.7888,113.519,22.7893
481,1,873.531,113.511,22.7822,113.515,22.7893
482,1,82.2223,113.515,22.7893,113.515,22.7891
483,1,873.904,113.515,22.7893,113.51,22.7825
484,1,18.5373,113.515,22.7893,113.515,22.7893
485,1,54.4713,113.519,22.7889,113.519,22.7894
486,1,45.5105,113.519,22.7893,113.519,22.7894
487,1,52.6022,113.519,22.7894,113.519,22.7889
488,1,13.0178,113.519,22.7894,113.519,22.7894
489,1,84.8264,113.515,22.7891,113.516,22.7894
490,1,266.689,113.516,22.7894,113.519,22.7888
491,1,18.4239,113.516,22.7894,113.516,22.7896
492,1,266.557,113.519,22.7889,113.516,22.7896
493,1,142.935,113.513,22.7896,113.515,22.7893
494,1,96.3665,113.515,22.7896,113.516,22.7894
495,1,48.9341,113.515,22.7893,113.515,22.7897
496,1,43.9859,113.515,22.7897,113.515,22.7896
497,1,0.980231,113.515,22.7897,113.515,22.7897
498,1,43.9732,113.515,22.7897,113.515,22.7896
499,1,47.6301,113.515,22.7897,113.515,22.7893
500,1,18.5203,113.515,22.7897,113.515,22.7897
501,1,1.39289,113.515,22.7897,113.515,22.7897
502,1,18.5148,113.515,22.7897,113.515,22.7897
503,1,93.851,113.516,22.7896,113.515,22.7898
504,1,130.539,113.512,22.7899,113.513,22.7896
505,1,20.4978,113.515,22.7897,113.515,22.7899
506,1,45.9508,113.515,22.7898,113.515,22.7899
507,1,1.12386,113.515,22.7899,113.515,22.7899
508,1,45.9502,113.515,22.7898,113.515,22.7899
509,1,20.2944,113.515,22.7899,113.515,22.7897
510,1,18.5153,113.515,22.7899,113.515,22.7899
511,1,1.57681,113.515,22.7899,113.515,22.7899
512,1,18.5149,113.515,22.7899,113.515,22.7899
513,1,148.065,113.502,22.79,113.502,22.7889
514,1,59.5349,113.516,22.7896,113.516,22.79
515,1,297.011,113.519,22.7894,113.516,22.79
516,1,75.7881,113.513,22.7901,113.513,22.7896
517,1,198.644,113.513,22.7901,113.515,22.7897
518,1,70.8638,113.512,22.7899,113.512,22.7902
519,1,25.9268,113.512,22.7902,113.513,22.7901
520,1,6.07901,113.513,22.7902,113.513,22.7901
521,1,200.354,113.513,22.7902,113.515,22.7897
522,1,254.807,113.444,22.7879,113.445,22.7902
523,1,6.76905,113.512,22.7902,113.513,22.7902
524,1,21.9512,113.513,22.7902,113.513,22.7902
525,0,969.328,113.539,22.7902,113.534,22.7831
526,1,44.4086,113.515,22.7899,113.515,22.7903
527,1,106.592,113.516,22.79,113.515,22.7903
528,1,18.381,113.513,22.7903,113.513,22.7902
529,1,202.445,113.515,22.7899,113.513,22.7903
