FID,X,Y,Join_Count
1721,113.3459482,22.9938521,4
1722,113.3459601,22.9931213,3
1723,113.3459614,22.9099292,4
1724,113.3459769,22.960792,3
1725,113.3459945,22.9993092,4
1726,113.346024,22.99387689,4
1727,113.3460282,23.0023146,1
1728,113.3460307,22.9453998,3
1729,113.3460849,22.9627612,3
1730,113.3461141,22.9956483,1
1731,113.3461462,22.9474754,3
1732,113.3461999,23.0024134,1
1733,113.3462023,22.8634107,2
1734,113.3462184,23.0004751,3
1735,113.3462239,22.9938955,3
1736,113.3462555,22.9232855,1
1737,113.3462628,22.9202679,1
1738,113.3462643,22.9990457,3
1739,113.3462721,22.9988409,3
1740,113.3462722,22.99310062,4
1741,113.3462822,22.9200688,1
1742,113.3463121,22.9093374,3
1743,113.3463452,22.99312845,4
1744,113.3463532,22.9938563,3
1745,113.3463565,23.0001327,3
1746,113.3463778,23.0009564,3
1747,113.3464193,22.9969948,3
1748,113.3464246,22.9009497,1
1749,113.3464457,22.9709419,4
1750,113.3464523,22.9711426,3
1751,113.346483,22.9451078,3
1752,113.3464874,22.9102185,4
1753,113.3464897,22.9599612,3
1754,113.3465262,22.9932708,3
1755,113.3465276,22.9474557,2
1756,113.3465342,22.9261372,4
1757,113.3465343,22.9259425,4
1758,113.3465478,22.9933056,3
1759,113.3465535,22.9245083,4
1760,113.3465873,22.9232953,4
1761,113.3466126,22.921589,3
1762,113.3466228,22.9297982,1
1763,113.3466944,22.926136,4
1764,113.3466994,22.9259407,4
1765,113.346718,22.9245274,3
1766,113.3467235,22.9232993,4
1767,113.3467268,23.00194,3
1768,113.3467391,22.9204427,4
1769,113.3467401,22.9920136,2
1770,113.3467566,22.9971225,3
1771,113.3467741,22.9202523,4
1772,113.3468015,22.9882977,3
1773,113.3468217,22.9920318,2
1774,113.3468245,22.9877404,2
1775,113.3468286,22.951076,4
1776,113.3468374,22.9297644,1
1777,113.3468464,23.000303,3
1778,113.3468473,22.9881228,2
1779,113.3468544,22.9990654,3
1780,113.3468556,22.9096355,3
1781,113.3468644,22.9097626,3
1782,113.3468693,22.9876162,2
1783,113.3468708,22.920491,4
1784,113.3468857,22.9613123,3
1785,113.3468893,22.98815122,4
1786,113.3468903,22.9450841,3
1787,113.3468929,22.9202965,4
1788,113.346944,22.9474324,2
1789,113.3469563,22.9881966,2
1790,113.346962,22.9596871,1
1791,113.3470198,22.9986936,4
1792,113.347044,22.9511891,4
1793,113.3470601,23.0150708,3
1794,113.3471115,22.97376,3
1795,113.3471132,22.98777751,4
1796,113.3471865,22.98765521,4
1797,113.347191,22.9735067,4
1798,113.3471977,23.0000234,3
1799,113.3472078,22.9720798,3
1800,113.3472194,23.0012368,3
1801,113.3472267,22.9982287,4
1802,113.3472379,22.9875209,2
1803,113.3472545,22.8397572,4
1804,113.3472558,22.9998478,3
1805,113.3472618,22.9531623,3
1806,113.3472654,22.98752356,4
1807,113.3472664,22.9996672,3
1808,113.3472699,22.9981317,4
1809,113.3472772,22.9174636,1
1810,113.3473157,22.9994111,3
1811,113.3473461,22.86441451,4
1812,113.3473487,22.8631746,2
1813,113.34736,22.9873656,3
1814,113.3473721,22.9875339,2
1815,113.3474225,22.9992794,3
1816,113.3474375,22.86453101,4
1817,113.3474477,22.9735068,3
1818,113.3474612,22.9711522,4
1819,113.3474612,22.9720765,4
1820,113.3474631,22.9976975,4
1821,113.3475124,22.8396464,4
1822,113.3475287,22.9898639,3
1823,113.347556,22.9176053,4
1824,113.3475802,22.9974342,3
1825,113.347597,22.8476431,1
1826,113.3475987,22.9740088,1
1827,113.3476317,22.9905425,3
1828,113.3476399,23.000579,3
1829,113.3476583,22.9895228,5
1830,113.3476851,22.9176709,4
1831,113.3476985,22.963589,4
1832,113.3477011,22.9892222,3
1833,113.3477947,23.0002392,3
1834,113.3478323,22.9140912,3
1835,113.3478339,22.8648481,4
1836,113.347843,22.9720732,4
1837,113.3478458,22.9711657,3
1838,113.3478987,22.98787847,4
1839,113.3479054,22.9875254,2
1840,113.3479106,22.9637278,4
1841,113.3479202,22.9885226,2
1842,113.3479279,22.98774641,4
1843,113.3479397,22.98864389,4
1844,113.347945,22.9999092,3
1845,113.3479843,22.9887246,4
1846,113.3480106,22.98751471,4
1847,113.3480202,22.9178375,1
1848,113.3480236,22.98879583,4
1849,113.3480345,22.9995099,2
1850,113.3481058,22.98889358,4
1851,113.3481111,22.9875045,2
1852,113.3481138,22.9261199,3
1853,113.3481285,22.9433432,4
1854,113.3481311,23.0011196,1
1855,113.3481382,22.98790926,4
1856,113.3481662,22.9720698,1
1857,113.3481735,22.9882828,3
1858,113.3481908,22.9889611,4
1859,113.3482403,22.98778483,4
1860,113.3482825,23.0152638,3
1861,113.3483261,22.864855,2
1862,113.3483271,22.9890284,4
1863,113.3483578,23.0003912,3
1864,113.3483662,22.98793856,4
1865,113.3484386,22.98780922,4
1866,113.3484483,22.9976434,3
1867,113.3484505,22.9259177,2
1868,113.3484523,22.98794964,4
1869,113.3484819,22.9261157,2
1870,113.3485309,22.98782057,4
1871,113.3485506,22.9992692,4
1872,113.3485615,22.8874497,2
1873,113.3485858,22.98796679,4
1874,113.3485935,22.9449853,4
1875,113.3485988,22.9981458,3
1876,113.34864,22.9884057,3
1877,113.3486498,22.9622779,3
1878,113.3486568,23.0004975,1
1879,113.3486595,22.98783639,4
1880,113.3486783,22.9778123,4
1881,113.3486841,22.98797943,4
1882,113.3486893,22.989099,2
1883,113.348727,22.9873629,3
1884,113.3487383,22.9259185,2
1885,113.348749,22.9473125,4
1886,113.3487545,22.9988119,4
1887,113.3487575,22.9987119,3
1888,113.3487642,22.98784926,4
1889,113.3487805,22.9261157,2
1890,113.3487963,23.0002407,1
1891,113.3488376,22.9721069,1
1892,113.34884,22.9871882,3
1893,113.3488443,22.9711488,3
1894,113.3488474,22.9487316,1
1895,113.3488778,22.98800432,4
1896,113.3488821,23.0007246,3
1897,113.348895,22.9375336,4
1898,113.3489258,22.9779979,4
1899,113.3489343,23.0006573,3
1900,113.3489556,22.98787282,4
1901,113.3489793,22.9711454,1
1902,113.3489984,22.9514427,3
1903,113.3489992,22.9869645,2
1904,113.3490363,22.9149691,4
1905,113.3490521,22.9271855,3
1906,113.349053,22.9871558,3
1907,113.3490776,22.98685442,4
1908,113.3490822,22.9261141,3
1909,113.3490937,23.0003316,4
1910,113.349104,22.9880334,2
1911,113.3491441,22.9999227,3
1912,113.3491464,22.9150508,4
1913,113.3491552,22.98674537,4
1914,113.3491641,22.9870063,2
1915,113.3491669,22.9878988,2
1916,113.3491742,22.9282286,3
1917,113.3491856,22.9867027,2
1918,113.3491878,22.9283803,1
1919,113.3492254,22.997031,3
1920,113.3493005,22.9975445,3
1921,113.3493128,22.98682112,4
1922,113.3493263,22.9872835,3
1923,113.3493362,22.86391843,4
1924,113.3493527,22.8640012,4
1925,113.3493576,22.86413405,4
1926,113.3494016,22.98671051,4
1927,113.349425,22.912134,3
1928,113.3494347,22.9869143,3
1929,113.34944,22.9984334,3
1930,113.3494454,22.986656,2
1931,113.3494824,22.9153,1
1932,113.3494854,22.9891061,2
1933,113.3495362,22.98679143,4
1934,113.3495378,22.9270216,3
1935,113.3495838,22.8638891,2
1936,113.34959,22.8639602,2
1937,113.3496135,22.8640883,2
1938,113.3496168,22.9879604,3
1939,113.3496297,22.98667825,4
1940,113.3496612,22.98688,3
1941,113.3496673,22.9281897,3
1942,113.3497139,22.9865763,2
1943,113.3497491,22.9321282,2
1944,113.3497565,22.8643698,2
1945,113.3497639,22.98676118,4
1946,113.3498642,22.98664507,4
1947,113.3499153,22.9980615,3
1948,113.3499459,22.93122358,4
1949,113.349988,22.9865018,2
1950,113.3500333,22.9881515,3
1951,113.3500718,22.9297557,1
1952,113.3501116,22.989284,3
1953,113.3501308,22.9992353,3
1954,113.3501412,22.9292,3
1955,113.3501845,22.9991168,4
1956,113.3502554,23.0000629,3
1957,113.3503922,22.9213329,4
1958,113.3504005,22.9234435,4
1959,113.3504046,22.9157979,1
1960,113.3504056,22.9986803,3
1961,113.3504059,22.9759941,3
1962,113.350406,22.9211417,4
1963,113.3504197,22.9259239,4
1964,113.3504197,22.9261042,4
1965,113.350429,22.928643,2
1966,113.3504388,22.9741737,3
1967,113.3504788,22.9274849,3
1968,113.3504807,23.0004086,5
1969,113.3504914,22.9996778,4
1970,113.3504949,22.9992762,3
1971,113.3505021,23.0007911,3
1972,113.3505284,22.9280338,3
1973,113.3505303,22.9213331,4
1974,113.3505328,22.921153,4
1975,113.3505388,22.9873888,2
1976,113.3505464,22.9234532,4
1977,113.3505846,22.9997778,3
1978,113.3505905,22.9277514,3
1979,113.350591,22.9259303,4
1980,113.3505938,22.9261043,4
1981,113.3505978,22.912999,4
1982,113.3506416,22.9988383,1
1983,113.350666,22.9864326,2
1984,113.3506912,22.98653883,4
1985,113.3507091,22.9128582,4
1986,113.3507104,22.9866195,2
1987,113.3507126,23.0000227,3
1988,113.3507378,22.9130988,4
1989,113.350785,22.9589274,4
1990,113.3508,22.9857665,3
1991,113.350824,22.9988383,3
1992,113.3508521,22.9129595,4
1993,113.3509199,22.9972754,3
1994,113.3509265,22.958734,4
1995,113.3509406,22.9589593,4
1996,113.3510641,22.9587689,4
1997,113.3510734,22.9744563,2
1998,113.3510815,23.0000135,1
1999,113.3510815,23.0004086,1
2000,113.3510922,23.000774,1
2001,113.3511285,22.97435699,4
2002,113.3511459,22.9988383,3
2003,113.3511684,22.9975554,3
2004,113.3511725,22.9742778,2
2005,113.3512532,22.9997666,1
2006,113.3512923,22.9876251,3
2007,113.3513023,22.9745072,2
2008,113.351332,22.9739638,4
2009,113.3513356,22.9848782,3
2010,113.3513515,22.9651654,2
2011,113.3513518,22.97441632,4
2012,113.3513893,22.9743476,2
2013,113.351396,22.9977776,3
2014,113.3513983,22.8637329,3
2015,113.3514295,22.979866,3
2016,113.3514627,22.9736936,2
2017,113.3514667,22.9448615,2
2018,113.3515011,22.9796204,3
2019,113.3515258,22.9520264,3
2020,113.3515414,22.9740672,4
2021,113.3515443,22.979472,3
2022,113.3515517,22.9735095,2
2023,113.3515695,22.9651538,2
2024,113.3515915,22.9845166,3
2025,113.3516408,22.9738701,2
2026,113.3516584,22.9471904,3
2027,113.3516624,22.9790672,3
2028,113.3516797,22.9576605,3
2029,113.3516882,22.9431411,2
2030,113.3517304,22.9736924,2
2031,113.3517786,22.9786712,3
2032,113.3518253,22.9448444,2
2033,113.3519011,22.9782756,3
2034,113.3519568,22.9431296,2
2035,113.3519586,22.9991874,3
2036,113.3519601,22.9992977,3
2037,113.3520172,22.8636856,2
2038,113.3520299,22.8638186,2
2039,113.3520307,22.9746118,1
2040,113.3520361,22.8638811,2
2041,113.3520384,22.9778326,3
2042,113.35209,22.9974952,3
2043,113.3520905,22.9976927,3
2044,113.3520913,22.9980086,3
2045,113.3520916,22.9980976,3
2046,113.352092,22.9982654,3
2047,113.352093,22.9986705,4
2048,113.3520941,22.9991042,3
2049,113.3521241,22.9170957,3
2050,113.3521265,22.97482145,4
2051,113.352129,22.9993741,2
2052,113.3521906,22.9773311,3
2053,113.352218,22.999318,3
2054,113.35223,22.9171642,3
2055,113.3522345,22.999193,3
2056,113.3522795,22.975725,1
2057,113.3523074,22.9768779,3
2058,113.3523277,22.9106119,2
2059,113.3523737,22.9496946,1
2060,113.3524011,22.9763887,3
2061,113.3524189,22.9884546,3
2062,113.3524326,22.9106585,2
2063,113.3524365,22.9522634,2
2064,113.3524548,22.9983149,1
2065,113.3525085,22.9981667,3
2066,113.35252,22.979278,1
2067,113.3526265,22.9977717,3
2068,113.3526668,22.9788807,1
2069,113.3527552,22.9984828,1
2070,113.3527812,22.9784878,1
2071,113.3527878,22.9883503,3
2072,113.3528732,22.9983642,3
2073,113.3528777,22.9806689,3
2074,113.3528947,22.9997765,1
2075,113.3529628,22.970486,3
2076,113.3530328,22.9775486,1
2077,113.3530449,22.997989,1
2078,113.3530806,22.8367075,1
2079,113.3531094,22.9797443,3
2080,113.3531279,22.9969251,3
2081,113.353152,22.997326,3
2082,113.3531828,22.9793557,3
2083,113.3531866,22.9765905,3
2084,113.3532141,22.9186557,1
2085,113.353246,22.9771114,1
2086,113.3532515,22.976388,3
2087,113.3532909,22.9988878,3
2088,113.3533247,22.9091979,3
2089,113.3533393,22.9810261,3
2090,113.3533593,22.9760518,3
2091,113.353362,22.9789027,3
2092,113.3533859,22.9149856,4
2093,113.3533988,22.9976425,3
2094,113.3534097,23.0011098,1
2095,113.353412,22.8637758,3
2096,113.3534436,22.9092673,3
2097,113.3534629,22.9681835,3
2098,113.353466,22.978287,4
2099,113.3534843,22.9150557,4
2100,113.3534991,22.9148329,3
2101,113.3535976,22.9149026,3
2102,113.3536134,22.9777928,3
2103,113.3536152,22.9807247,3
2104,113.3536309,22.9828652,3
2105,113.3536426,22.9181335,4
2106,113.3537358,22.9682662,3
2107,113.3537467,22.9081576,1
2108,113.3538003,22.9773931,3
2109,113.35381,22.9831798,3
2110,113.3538388,22.9968236,3
2111,113.3538388,22.9970408,1
2112,113.3538964,22.9767821,1
2113,113.3539069,22.9080993,1
2114,113.3539655,22.9082919,4
2115,113.3539881,22.9802258,3
2116,113.3540017,22.9176807,1
2117,113.3540259,22.9765851,1
2118,113.3540442,22.9081845,3
2119,113.3540641,22.9972385,3
2120,113.354077,23.0009345,3
2121,113.3540851,22.9975851,3
2122,113.3540924,22.9083698,4
2123,113.3541027,22.9990213,3
2124,113.35415,23.0000037,3
2125,113.3541525,22.9986038,2
2126,113.3541964,22.908279,3
2127,113.3542299,22.9819761,3
2128,113.3542671,22.9826066,3
2129,113.3544005,22.9802107,3
2130,113.3544314,22.9538223,3
2131,113.3544316,22.9991065,3
2132,113.3544352,22.9829562,3
2133,113.3544605,22.9798005,4
2134,113.354489,22.9236458,3
2135,113.354504,22.9959446,1
2136,113.3545051,22.98218,3
2137,113.3545784,22.9814603,3
2138,113.3545791,22.9972393,4
2139,113.3546018,22.9793562,4
2140,113.3546311,23.0001316,3
2141,113.354634,22.9214574,4
2142,113.3546463,22.9212709,4
2143,113.3546485,23.0000781,3
2144,113.3546981,22.9788433,3
2145,113.3547087,22.9815968,3
2146,113.3547726,22.9996966,3
2147,113.3547778,22.9960395,3
2148,113.3548168,22.9214573,4
2149,113.3548179,22.9644547,4
2150,113.3548226,22.921272,4
2151,113.3548398,22.9984287,3
2152,113.3548633,22.9232575,3
2153,113.3549546,22.9992728,3
2154,113.3549796,22.9239926,3
2155,113.3549964,22.9961153,3
2156,113.3550083,23.0001716,1
2157,113.355027,22.9784705,3
2158,113.3550275,22.9644939,4
2159,113.3550284,22.9779869,3
2160,113.355029,22.9789238,3
2161,113.355029,22.9803123,3
2162,113.3550299,22.9775033,3
2163,113.3550327,22.9794161,3
2164,113.3550364,22.9799062,3
2165,113.3550445,22.9195528,3
2166,113.3551213,22.9972402,3
2167,113.3552578,22.9982452,3
2168,113.3552914,22.9997884,3
2169,113.3552957,22.9259127,4
2170,113.3553226,22.988864,3
2171,113.3553228,22.9260839,4
2172,113.3553301,22.996231,1
2173,113.3553915,22.9811353,1
2174,113.355444,22.9218555,2
2175,113.355446,22.9886851,4
2176,113.3554468,22.9222079,3
2177,113.3554482,22.999421,1
2178,113.3554517,22.9530749,2
2179,113.3554651,22.9187411,3
2180,113.3554782,22.9258655,4
2181,113.3554985,22.9226343,3
2182,113.3555081,22.9260317,4
2183,113.3555228,22.9277999,3
2184,113.3555803,22.9278005,3
2185,113.3555925,22.9229352,3
2186,113.3556091,22.9957171,4
2187,113.3556454,22.9956207,3
2188,113.3556665,22.9889105,3
2189,113.3556718,22.9887095,3
2190,113.355706,22.9232982,3
2191,113.3558004,22.9277778,3
2192,113.3558338,22.9429608,3
2193,113.3558349,22.9167305,4
2194,113.3558672,22.981106,3
2195,113.3558802,22.9165181,4
2196,113.355909,22.923948,3
2197,113.3559357,22.9277803,3
2198,113.3559685,22.9168257,4
2199,113.3559804,22.9446461,3
2200,113.3560121,22.9242778,3
2201,113.3560287,22.9166232,4
2202,113.356039,22.9304328,3
2203,113.3560881,22.9469687,3
2204,113.3561557,22.9302699,3
2205,113.3562457,22.9495479,3
2206,113.35628,22.9305081,3
2207,113.3563164,22.9347284,3
2208,113.3563625,22.9339542,3
2209,113.3563724,22.952363,4
2210,113.3563971,22.9361589,1
2211,113.3564633,22.9537416,3
2212,113.3565072,22.9580553,3
2213,113.3565169,22.9581591,4
2214,113.3565205,22.9360833,3
2215,113.3565505,22.9812899,3
2216,113.3566727,22.9643151,1
2217,113.3566823,22.9580442,4
2218,113.3566925,22.958137,4
2219,113.3567307,22.9775273,2
2220,113.3567838,22.9808752,3
2221,113.3568615,22.9785748,2
2222,113.3568749,22.9802597,2
2223,113.3568916,22.9134122,3
2224,113.3569013,22.9805047,2
2225,113.3569222,22.9807279,2
2226,113.3569344,22.9809801,2
2227,113.357007,22.9246491,3
2228,113.3570099,22.924282,4
2229,113.3570126,22.9239493,4
2230,113.3570177,22.9233044,4
2231,113.3570205,22.9229472,4
2232,113.3570231,22.9226197,4
2233,113.3570261,22.92224604,4
2234,113.3570262,22.9801162,2
2235,113.357029,22.9218805,4
2236,113.3570318,22.921523,3
2237,113.3570486,22.9803599,2
2238,113.3570628,22.9805977,2
2239,113.3570947,22.9808278,2
2240,113.3573075,22.9211962,1
2241,113.3573921,22.9115893,3
2242,113.3575889,22.9105331,4
2243,113.3576284,22.9511268,3
2244,113.3576564,22.9103911,4
2245,113.3577679,22.9106403,4
2246,113.3578316,22.9105006,4
2247,113.357923,22.9347667,3
2248,113.3579699,22.9246307,3
2249,113.3579741,22.9243019,3
2250,113.3579783,22.9239742,3
2251,113.3579866,22.9233147,5
2252,113.3579911,22.9229569,4
2253,113.3579955,22.9226096,4
2254,113.3580001,22.9222475,4
2255,113.3580044,22.9219101,3
2256,113.3580737,22.9537381,3
2257,113.3581419,22.9094934,1
2258,113.3582841,22.938502,2
2259,113.3583346,22.9095929,1
2260,113.3586275,22.9494096,3
2261,113.3587348,22.9492614,3
2262,113.3588802,22.924595,3
2263,113.3588847,22.911296,1
2264,113.3589437,22.9111655,1
2265,113.3589502,22.9247686,4
2266,113.3590265,22.9219151,3
2267,113.3590295,22.9237622,3
2268,113.3590365,22.9222475,3
2269,113.3590365,22.9226097,4
2270,113.3590447,22.9233042,3
2271,113.359057,22.9229336,4
2272,113.3591208,22.9226097,1
2273,113.3593475,22.9278057,3
2274,113.3593572,22.9250635,3
2275,113.3593753,22.9136861,4
2276,113.3593863,22.9244516,3
2277,113.3593888,22.9239842,3
2278,113.3594773,22.9776127,3
2279,113.3595079,22.9124469,1
2280,113.3595178,22.9208482,1
2281,113.3595723,22.9229223,1
2282,113.3596215,22.9213774,4
2283,113.3596276,22.9215999,4
2284,113.3596369,22.9219697,3
2285,113.3596867,22.915395,3
2286,113.3596986,22.9136985,1
2287,113.3597171,22.9157241,3
2288,113.3597449,22.9160246,3
2289,113.3597773,22.9163758,3
2290,113.3597779,22.9769998,4
2291,113.3597897,22.9244268,3
2292,113.3597942,22.924607,4
2293,113.3597974,22.9166764,3
2294,113.3598233,22.9774745,3
2295,113.3598274,22.9389614,3
2296,113.3598859,22.9179995,3
2297,113.3598933,22.9187629,1
2298,113.3599058,22.9182982,3
2299,113.3599278,22.9186272,3
2300,113.3599389,22.9187924,3
2301,113.35994,22.9363831,4
2302,113.3599741,22.9347783,3
2303,113.3601473,22.9189273,3
2304,113.3601479,22.9220838,1
2305,113.360272,22.9179729,3
2306,113.3603032,22.9770874,3
2307,113.3603191,22.94598,1
2308,113.3604364,22.9457569,1
2309,113.360447,22.946282,1
2310,113.3605802,22.9430218,3
2311,113.3605861,22.9430579,1
2312,113.360697,22.9463324,1
2313,113.3607303,22.9454478,3
2314,113.3607879,22.9153248,3
2315,113.3607984,22.9156365,3
2316,113.3609093,22.9461457,1
2317,113.3609736,22.915941,4
2318,113.3609833,22.9156215,3
2319,113.3609982,22.9162894,4
2320,113.3610215,22.9457878,1
2321,113.3610226,22.9165842,4
2322,113.3610499,22.9169148,4
2323,113.3610786,22.9172627,1
2324,113.3611058,22.9393419,4
2325,113.3611367,22.9176978,1
2326,113.3611403,22.9153024,3
2327,113.36115,22.9156115,3
2328,113.3611526,22.9179124,4
2329,113.3611687,22.9194476,4
2330,113.3611759,22.9182243,4
2331,113.361199,22.9185343,4
2332,113.3612226,22.918851,4
2333,113.3614813,22.9366247,4
2334,113.3614848,22.9196457,3
2335,113.3615304,22.9135161,1
2336,113.3615455,22.9207398,3
2337,113.3616776,22.9349396,3
2338,113.3617081,22.9205954,4
2339,113.3617252,22.9142994,1
2340,113.3617271,22.9750703,2
2341,113.3617709,22.8639326,2
2342,113.3617776,22.8637997,2
2343,113.3617956,22.920056,3
2344,113.3619009,22.9750609,2
2345,113.3619874,22.917856,3
2346,113.362065,22.9198819,2
2347,113.3621603,22.915551,3
2348,113.362181,22.9152361,3
2349,113.3621976,22.9158577,3
2350,113.3622391,22.9162017,3
2351,113.3622639,22.9165208,3
2352,113.3622971,22.9193887,2
2353,113.3623521,22.7898378,1
2354,113.3623744,22.9178299,3
2355,113.362381,22.9214642,6
2356,113.3623996,22.9181282,3
2357,113.3624255,22.950447,4
2358,113.3624265,22.9184475,3
2359,113.3624546,22.9187795,3
2360,113.3626755,22.924505,3
2361,113.3626762,22.924578,3
2362,113.3626767,22.9232845,3
2363,113.362677,22.9246605,3
2364,113.3626821,22.9277932,4
2365,113.3627182,22.918536,1
2366,113.3628317,22.9306536,3
2367,113.3628499,22.9564756,3
2368,113.3629102,22.9565641,3
2369,113.3629795,22.9350283,1
2370,113.363011,22.9155389,1
2371,113.3630952,22.9066908,1
2372,113.3631121,22.9339471,2
2373,113.3632194,22.9348956,2
2374,113.363374,22.79893323,1
2375,113.3633803,22.9369804,4
2376,113.3633895,22.9562727,2
2377,113.3634125,22.9378203,1
2378,113.3634178,22.9184047,4
2379,113.3635327,22.79898923,1
2380,113.3637503,22.9563975,2
2381,113.3639168,22.9528279,3
2382,113.3640431,22.9211757,4
2383,113.3641594,22.9533207,4
2384,113.3642475,22.9532953,3
2385,113.3642487,22.9534476,3
2386,113.3643358,22.95342,3
2387,113.3643493,22.9279335,1
2388,113.3644435,22.9575097,2
2389,113.3647758,22.9545487,2
2390,113.3647987,22.95423466,4
2391,113.3648169,22.9228072,3
2392,113.3648294,22.9557331,2
2393,113.3648383,22.95418275,4
2394,113.3648794,22.9566905,4
2395,113.3648998,22.9554626,4
2396,113.3649187,22.9585362,3
2397,113.3649368,22.95770848,4
2398,113.364958,22.9565392,3
2399,113.3649621,22.95624,2
2400,113.3649651,22.95601433,4
2401,113.3649663,22.95592753,4
2402,113.3649688,22.9557397,2
2403,113.3649728,22.9555506,3
2404,113.3650123,22.9702042,3
2405,113.3650175,22.9180701,4
2406,113.3650278,22.9576232,4
2407,113.3650356,22.96993926,4
2408,113.3650385,22.9585207,3
2409,113.3650472,22.9565093,4
2410,113.3650543,22.9562101,2
2411,113.365059,22.95599201,4
2412,113.3650609,22.95590345,4
2413,113.3650652,22.9557002,2
2414,113.3650659,22.9555291,3
2415,113.3650896,22.96932599,4
2416,113.3651188,22.9573748,2
2417,113.365176,22.9551607,4
2418,113.3651856,22.9562896,3
2419,113.365201,22.9554897,2
2420,113.3652063,22.9408407,3
2421,113.3653652,22.9408338,4
2422,113.3654332,22.9544106,2
2423,113.3654721,22.9209425,3
2424,113.3656211,22.9411234,4
2425,113.3659767,22.9374152,4
2426,113.3661179,22.7906892,1
2427,113.3661944,22.7906089,4
2428,113.3662652,22.9675099,1
2429,113.3665346,22.9341842,1
2430,113.3665801,22.9554732,2
2431,113.366872,22.9554423,3
2432,113.3669309,22.9178165,1
2433,113.3670073,22.9555286,3
2434,113.367153,22.9320238,1
2435,113.3679878,22.9152214,1
2436,113.3680077,22.9150676,1
2437,113.3684831,22.9110214,1
2438,113.3686129,22.9151314,4
2439,113.3686364,22.9152762,4
2440,113.3686924,22.9111765,1
2441,113.36885,22.9151616,4
2442,113.3688598,22.915296,4
2443,113.3693251,22.79134024,4
2444,113.3694661,22.79137318,4
2445,113.3695787,22.9201284,4
2446,113.3697881,22.9200892,4
2447,113.3699424,22.9217829,3
2448,113.3705138,22.9243728,4
2449,113.3707278,22.9242984,5
2450,113.3707498,22.9254423,3
2451,113.3710081,22.9256238,3
2452,113.3712313,22.9282225,4
2453,113.3712406,22.92754265,4
2454,113.3715671,22.92796317,4
2455,113.3715866,22.92794807,4
2456,113.3716203,22.92746194,4
2457,113.3716426,22.928074,3
2458,113.37165,22.9384209,3
2459,113.3716852,22.92787195,4
2460,113.3717042,22.92785726,4
2461,113.3717469,22.9384393,4
2462,113.371809,22.9281247,3
2463,113.3720056,22.9276245,4
2464,113.3720792,22.9360925,3
2465,113.3721371,22.9221888,1
2466,113.3721826,22.9301444,3
2467,113.3723675,22.935229,3
2468,113.3724074,22.929464,3
2469,113.3725278,22.9299111,4
2470,113.3726231,22.92985789,4
2471,113.3726557,22.9338078,3
2472,113.3727175,22.92980513,4
2473,113.3728687,22.9301014,3
2474,113.3728847,22.923033,4
2475,113.3728946,22.9118045,1
2476,113.3729566,22.932248,3
2477,113.3729934,22.923167,4
2478,113.3730751,22.9314369,3
2479,113.3730807,22.9117502,1
2480,113.3731227,22.9311889,1
2481,113.373202,22.9149316,4
2482,113.3732031,22.9234382,1
2483,113.3732174,22.915101,4
2484,113.3732517,22.9295067,3
2485,113.3734014,22.9149019,4
2486,113.3734198,22.9150706,4
2487,113.373445,23.0076415,1
2488,113.3734526,22.9312645,3
2489,113.3735318,22.9184749,1
2490,113.3735739,22.9337629,3
2491,113.3736946,22.9184593,1
2492,113.3737992,22.9321918,3
2493,113.373804,22.9339462,3
2494,113.3738255,22.9335015,3
2495,113.3738684,22.9351319,1
2496,113.3740137,22.9337629,3
2497,113.3741655,22.9149584,1
2498,113.3742451,23.0026109,1
2499,113.3746881,22.9220284,1
2500,113.3747415,22.9221886,1
2501,113.3747803,22.9337584,3
2502,113.3748184,22.9351462,1
2503,113.3748258,22.7824073,2
2504,113.3752109,23.0034307,3
2505,113.3754252,22.77856467,4
2506,113.3755348,22.77849251,4
2507,113.3758248,22.9312546,4
2508,113.3758603,22.9325234,3
2509,113.3758821,22.9333037,3
2510,113.3759342,22.935166,4
2511,113.3760248,22.9382141,4
2512,113.3760292,22.93835866,4
2513,113.3761616,22.9426978,3
2514,113.3763414,22.9324838,1
2515,113.3766073,22.9915695,3
2516,113.3766459,22.9912717,3
2517,113.377341,22.7741589,2
2518,113.37746,22.7742341,2
2519,113.3778224,22.9142786,1
2520,113.3778917,22.9351615,3
2521,113.3779083,22.9332985,4
2522,113.3779239,22.9312651,3
2523,113.3781325,22.9609485,2
2524,113.3782717,22.9610103,2
2525,113.3785724,22.8789989,2
2526,113.3791625,22.950447,2
2527,113.3792023,22.95082919,4
2528,113.3792366,22.9486704,4
2529,113.3792697,22.9504272,2
2530,113.379295,22.95067058,4
2531,113.3793301,22.94867776,4
2532,113.3793783,23.01298395,4
2533,113.3794346,22.94868599,4
2534,113.3795023,23.01265368,4
2535,113.3795985,23.01303858,4
2536,113.3796008,22.9467855,3
2537,113.3796345,22.9549816,2
2538,113.3796608,22.9487038,4
2539,113.3797217,22.86161673,4
2540,113.3797386,23.01266094,4
2541,113.3797418,22.9549619,2
2542,113.3797751,22.9351363,1
2543,113.3797826,22.9312744,2
2544,113.3797843,22.9474462,3
2545,113.3797847,22.8614667,4
2546,113.3798813,22.9455763,3
2547,113.380035,22.945564,3
2548,113.3802246,22.9435311,2
2549,113.3803062,23.0129936,3
2550,113.3803203,22.9416599,2
2551,113.380365,22.9418639,3
2552,113.3803855,22.9435015,2
