FID,X,Y,Join_Count
884,113.3120996,22.9775661,3
885,113.3121521,22.9631125,3
886,113.3121521,22.9633903,3
887,113.3121521,22.9641297,3
888,113.312171,22.9618437,3
889,113.3121808,22.978614,3
890,113.3122211,22.961368,3
891,113.3122747,22.9913455,3
892,113.3122872,22.9799646,3
893,113.3123504,22.9810446,3
894,113.3124081,22.9420625,3
895,113.3125153,22.9713525,3
896,113.3126132,22.9903414,2
897,113.3126518,22.9398974,3
898,113.3128186,22.9904605,2
899,113.3128902,22.98989183,4
900,113.3130212,22.9896792,4
901,113.3130873,22.99000993,4
902,113.3130974,22.9895556,2
903,113.3131182,22.9394842,4
904,113.3131209,22.9397284,4
905,113.3131316,22.9398637,3
906,113.313155,22.9367249,5
907,113.3132148,22.98979608,4
908,113.3132437,22.9398548,3
909,113.3132895,22.9896709,2
910,113.3133869,23.0091271,3
911,113.3136728,22.9359237,3
912,113.313715,22.9339485,1
913,113.3137544,22.9888915,3
914,113.3139176,22.9361414,4
915,113.313974,22.966149,1
916,113.3140583,22.9662228,3
917,113.3140767,22.9657667,3
918,113.3141481,22.9895368,1
919,113.3142724,22.9658734,3
920,113.3144369,22.9359051,3
921,113.3144647,22.9623475,1
922,113.3144942,22.9362271,3
923,113.314496,22.9905696,3
924,113.3146933,22.9348863,1
925,113.3148652,22.9865909,3
926,113.3152491,22.9859494,3
927,113.3153398,22.9861852,3
928,113.3153922,22.9623433,3
929,113.3154244,22.98604,3
930,113.3154374,23.0025594,3
931,113.3154744,22.9807963,3
932,113.3155401,22.9359996,3
933,113.3155536,22.9914982,3
934,113.3156834,22.9807871,3
935,113.3157136,23.0049944,2
936,113.3158661,22.8686247,2
937,113.3158876,22.8684934,2
938,113.3158911,23.0021719,3
939,113.3159422,23.01590581,4
940,113.3160204,22.9397463,3
941,113.3160292,23.0012118,1
942,113.3160495,22.9400123,3
943,113.3160764,22.9330714,3
944,113.3161422,22.9424623,1
945,113.3161914,22.9638861,3
946,113.3162004,23.0019308,3
947,113.3162086,22.9644612,3
948,113.3162891,23.0017411,3
949,113.3163083,23.0016122,3
950,113.316328,23.01560725,4
951,113.3163552,23.0050151,2
952,113.3163789,23.0015284,3
953,113.3164451,22.9842878,3
954,113.3164462,23.0017099,3
955,113.3165177,22.9920836,3
956,113.3165987,23.00213483,4
957,113.3166903,23.00187286,4
958,113.3167021,22.9919016,4
959,113.3167094,23.00181832,4
960,113.3167643,23.00166133,4
961,113.3167663,22.9400292,3
962,113.3167874,22.9418762,1
963,113.3168058,22.9336397,3
964,113.3168121,22.9917381,4
965,113.3168379,23.001862,3
966,113.3169352,23.00220589,4
967,113.3170053,23.00190918,4
968,113.3170334,22.9623512,3
969,113.3170414,23.00175689,4
970,113.3171897,22.9310169,1
971,113.3172398,22.9870594,3
972,113.317337,22.9827976,3
973,113.3175735,22.98206584,4
974,113.317696,22.9908346,3
975,113.3177266,22.98214671,4
976,113.3177862,23.0015896,1
977,113.3178012,23.0022321,3
978,113.3178061,23.0024381,3
979,113.3178416,23.0013964,1
980,113.3178644,22.932508,1
981,113.3178707,22.9891274,3
982,113.3178708,23.0012059,1
983,113.3179087,23.0006371,1
984,113.317913,22.9995281,2
985,113.3179495,23.0010664,1
986,113.3179727,23.0021658,3
987,113.3179987,23.0017129,3
988,113.3180096,22.9183479,1
989,113.3180107,23.0009135,1
990,113.3180291,22.9623561,1
991,113.3180573,23.0004117,1
992,113.3180586,22.934613,3
993,113.3180627,23.0020312,3
994,113.3180711,22.9726253,3
995,113.3180809,22.9995951,2
996,113.3180818,22.9815533,3
997,113.3181045,23.0022939,3
998,113.318118,23.0015319,3
999,113.3181246,22.9865235,3
1000,113.3181485,22.9823696,3
1001,113.3181571,22.9930785,3
1002,113.3181789,23.0018572,3
1003,113.3182144,23.0013855,3
1004,113.3182319,22.9705396,3
1005,113.3182521,22.9644499,4
1006,113.3182622,22.95754,4
1007,113.3182656,22.9664243,4
1008,113.3183023,23.0012522,3
1009,113.3183125,22.9393376,4
1010,113.3183138,22.9395044,4
1011,113.3183146,22.939653,3
1012,113.3183155,22.9664248,3
1013,113.3183162,22.9705398,4
1014,113.3183769,22.9644492,4
1015,113.3184003,23.0011249,3
1016,113.3184288,22.9723718,3
1017,113.3184411,22.9575416,4
1018,113.3185152,22.972727,3
1019,113.3185362,23.0009866,3
1020,113.3185686,22.98048454,4
1021,113.3186948,22.981145,3
1022,113.3187161,23.0008035,3
1023,113.3188414,22.9394816,3
1024,113.3188424,22.9824397,3
1025,113.3188865,22.98037562,4
1026,113.3189015,23.000899,3
1027,113.318973,22.9937951,2
1028,113.3189806,22.9827882,3
1029,113.3190162,22.9858176,3
1030,113.3190677,22.9804869,3
1031,113.3192595,22.9889466,3
1032,113.3194025,22.9940013,1
1033,113.3194837,22.9975716,3
1034,113.3194869,23.0004813,3
1035,113.3195813,23.000604,4
1036,113.3195915,22.9915529,3
1037,113.3196283,22.9976416,3
1038,113.3196317,22.9674181,2
1039,113.3196523,22.9934696,1
1040,113.3197366,22.9941932,1
1041,113.3197553,22.9824361,1
1042,113.3197938,22.9700235,2
1043,113.319929,22.9366177,1
1044,113.3199625,22.9701382,3
1045,113.3199625,22.970543,3
1046,113.3199692,22.9697738,3
1047,113.3199791,22.9671383,3
1048,113.3199892,22.9817703,3
1049,113.3199933,22.9644403,4
1050,113.3199947,22.967721,3
1051,113.3200038,22.9579183,1
1052,113.3200178,22.9898137,3
1053,113.320065,22.9989786,3
1054,113.3200724,22.9937391,1
1055,113.3201062,22.9608688,3
1056,113.3201283,22.981964,1
1057,113.3201455,22.9939805,3
1058,113.3201585,22.9988127,3
1059,113.320259,22.9987373,3
1060,113.3202688,22.9674398,3
1061,113.3202798,22.9803438,1
1062,113.3202848,22.9938137,4
1063,113.3203267,22.9993532,3
1064,113.3204447,22.9992468,3
1065,113.3205445,22.9991611,4
1066,113.3205832,22.9932645,3
1067,113.3206994,22.9929016,3
1068,113.3207081,22.9923278,3
1069,113.3207327,22.9915454,4
1070,113.3207341,22.9732353,3
1071,113.3207537,22.9993353,3
1072,113.3207932,22.9946691,3
1073,113.3209331,22.9811741,3
1074,113.3209671,22.9944766,3
1075,113.3209925,22.9728884,3
1076,113.3210799,22.9956816,3
1077,113.3210929,22.9644143,3
1078,113.3211135,22.99533985,4
1079,113.321152,22.9959147,2
1080,113.3212041,22.9960318,2
1081,113.3212566,22.99548466,4
1082,113.3213213,22.9705741,3
1083,113.321334,22.9920571,1
1084,113.3213543,22.989631,3
1085,113.3213692,22.9923224,3
1086,113.3214643,22.99566028,4
1087,113.3214887,22.9639186,3
1088,113.3215025,22.996073,3
1089,113.3215074,22.9721971,3
1090,113.3215113,22.9808088,1
1091,113.3215224,22.9777414,3
1092,113.3215356,22.9649079,3
1093,113.3215451,22.9703664,3
1094,113.3215588,22.9709228,3
1095,113.3215615,22.9674538,4
1096,113.321568,22.9621167,3
1097,113.3215819,22.9608773,4
1098,113.3215885,22.9590096,3
1099,113.3215926,22.99574149,4
1100,113.3215936,22.9575701,3
1101,113.3216004,23.0057075,1
1102,113.3216318,22.9915292,1
1103,113.3216489,22.9842044,3
1104,113.321675,22.9954886,3
1105,113.3217161,22.99545767,4
1106,113.3217183,22.99545956,4
1107,113.3217351,22.9649119,3
1108,113.3217632,22.9674643,3
1109,113.3217674,22.9639094,3
1110,113.3217709,22.9722054,3
1111,113.3217719,22.9703793,3
1112,113.3217789,22.99585841,4
1113,113.3217915,22.9708949,3
1114,113.3218095,22.9627279,3
1115,113.3218111,22.9624201,3
1116,113.3218126,22.9621167,4
1117,113.3218188,22.9608773,3
1118,113.32183,22.99557449,4
1119,113.3218315,22.9590011,3
1120,113.3218415,22.9575724,3
1121,113.3218845,22.99533101,4
1122,113.3218977,22.99533928,4
1123,113.3219534,22.9706214,3
1124,113.3219686,22.9283286,1
1125,113.3219699,22.9950819,3
1126,113.3219722,22.99591974,4
1127,113.3220504,22.99543492,4
1128,113.3221092,22.99516198,4
1129,113.3221183,22.99515512,4
1130,113.3221546,22.9951881,4
1131,113.322169,22.99518013,4
1132,113.3222018,22.9643978,3
1133,113.3222865,23.0052801,1
1134,113.3223025,22.99527316,4
1135,113.3223262,22.99525769,4
1136,113.3225602,22.9951049,3
1137,113.3225606,22.8310951,2
1138,113.322568,22.9775926,3
1139,113.3226231,23.0049775,1
1140,113.322629,22.8312226,2
1141,113.3227065,23.0053689,3
1142,113.3227491,22.9736969,3
1143,113.3228809,22.99599154,4
1144,113.3229801,22.99597499,4
1145,113.3230839,22.9392942,3
1146,113.3231378,22.939433,4
1147,113.3231505,23.006429,3
1148,113.3232144,23.0062222,3
1149,113.3232868,22.9959041,4
1150,113.3233061,23.0062255,2
1151,113.323327,22.996168,4
1152,113.323352,23.0064363,3
1153,113.323364,22.9772956,3
1154,113.3233925,23.0063637,3
1155,113.323421,22.996007,1
1156,113.3234802,22.9962578,4
1157,113.3234957,22.9772465,3
1158,113.3235175,22.9738729,3
1159,113.3235646,22.995323,2
1160,113.3235754,22.9955317,3
1161,113.3235795,22.99577124,4
1162,113.3235879,22.9960872,3
1163,113.3236008,23.0130107,3
1164,113.3236045,22.9944759,2
1165,113.323618,22.9963321,4
1166,113.3236847,22.9455604,3
1167,113.3236847,22.9945982,2
